target_id	length	eff_length	est_counts	tpm
gene-OL67_RS00645	459	191.557	162	18.8705
gene-OL67_RS00650	396	130.39	180	30.803
gene-OL67_RS00655	591	323.14	26	1.79535
gene-OL67_RS00660	879	611.102	415	15.153
gene-OL67_RS00665	219	24.8647	1614	1448.39
gene-OL67_RS00670	582	314.161	645	45.8113
gene-OL67_RS00675	1023	755.102	716	21.1579
gene-OL67_RS00680	183	22.0756	138	139.486
rna-OL67_RS00685	75	19.8889	22	24.6818
gene-OL67_RS00690	1113	845.102	429	11.327
gene-OL67_RS00695	216	24.5987	20	18.142
gene-OL67_RS00700	396	130.39	451	77.1785
gene-OL67_RS00705	243	29.5997	191	143.983
gene-OL67_RS00710	3099	2831.1	3984	31.4
gene-OL67_RS00715	657	389.102	707	40.5435
gene-OL67_RS00720	429	162.134	1070	147.256
gene-OL67_RS00725	366	102.981	1577	341.695
gene-OL67_RS00730	420	153.393	623	90.6252
gene-OL67_RS00735	390	124.75	47	8.40662
gene-OL67_RS00740	306	57.3554	70	27.2326
gene-OL67_RS00745	255	33.1005	13	8.76344
gene-OL67_RS00750	210	24.0909	2	1.85243
gene-OL67_RS00755	1434	1166.1	179	3.42517
gene-OL67_RS00760	555	287.191	385	29.9127
gene-OL67_RS00765	300	53.7015	78	32.4096
gene-OL67_RS00770	897	629.102	52	1.84437
gene-OL67_RS00775	237	28.0783	1	0.794685
gene-OL67_RS00780	747	479.102	11	0.512307
gene-OL67_RS00785	477	209.423	16	1.70476
gene-OL67_RS00790	1212	944.102	25	0.590863
gene-OL67_RS00795	726	458.102	23	1.12029
gene-OL67_RS00800	288	47.1544	11	5.20519
gene-OL67_RS00805	1335	1067.1	975	20.3875
gene-OL67_RS00810	2058	1790.1	565	7.04265
gene-OL67_RS00815	1386	1118.1	361	7.20429
gene-OL67_RS00820	1578	1310.1	354	6.02925
gene-OL67_RS00825	1026	758.102	448	13.1861
gene-OL67_RS00830	639	371.14	855	51.4036
gene-OL67_RS00835	420	153.393	4528	658.669
gene-OL67_RS00840	789	521.102	421	18.0271
gene-OL67_RS00845	951	683.102	561	18.3249
gene-OL67_RS00850	798	530.102	252	10.6073
gene-OL67_RS00855	789	521.102	831	35.5831
gene-OL67_RS00860	1197	929.102	471	11.3116
gene-OL67_RS00865	1128	860.102	844.914	21.9194
gene-OL67_RS00870	507	239.267	1800	167.863
gene-OL67_RS00875	846	578.102	401	15.4777
gene-OL67_RS00880	162	23.7487	219	205.764
gene-OL67_RS00885	1329	1061.1	419	8.81094
gene-OL67_RS00890	969	701.102	162	5.15584
gene-OL67_RS00895	1272	1004.1	867	19.2667
gene-OL67_RS00900	405	138.971	456	73.2159
gene-OL67_RS00905	1242	974.102	6460	147.977
gene-OL67_RS00910	714	446.102	1047	52.3694
gene-OL67_RS00915	1170	902.102	2003	49.544
gene-OL67_RS00920	2367	2099.1	3912	41.5844
gene-OL67_RS00925	1305	1037.1	2474	53.2284
gene-OL67_RS00930	3693	3425.1	34903	227.381
gene-OL67_RS00935	1935	1667.1	9063	121.304
gene-OL67_RS00940	1338	1070.1	2546	53.0883
gene-OL67_RS00945	1509	1241.1	1729	31.0852
gene-OL67_RS00950	666	398.102	536	30.0425
gene-OL67_RS00955	1113	845.102	4115	108.649
gene-OL67_RS00960	2517	2249.1	204	2.02389
gene-OL67_RS00965	402	136.073	103	16.89
gene-OL67_RS00970	837	569.102	483	18.9375
gene-OL67_RS00975	645	377.128	315	18.6375
gene-OL67_RS00980	726	458.102	281	13.687
gene-OL67_RS00985	426	159.209	153	21.4431
gene-OL67_RS00990	918	650.102	249	8.5464
gene-OL67_RS00995	876	608.102	30	1.1008
gene-OL67_RS01000	1086	818.102	63	1.7183
gene-OL67_RS01005	768	500.102	18	0.803118
gene-OL67_RS01010	774	506.102	21	0.925863
gene-OL67_RS01015	1938	1670.1	130	1.73686
gene-OL67_RS01020	1161	893.102	144	3.59772
gene-OL67_RS01025	918	650.102	338	11.6011
gene-OL67_RS01030	1665	1397.1	23636	377.495
gene-OL67_RS01035	990	722.102	1069	33.0327
rna-OL67_RS01040	75	19.8889	83	93.1179
gene-OL67_RS01045	972	704.102	301	9.53886
gene-OL67_RS01050	1302	1034.1	1795	38.7317
gene-OL67_RS01055	882	614.102	507	18.4218
gene-OL67_RS01060	882	614.102	521	18.9305
gene-OL67_RS01065	1047	779.102	1013	29.0122
gene-OL67_RS01070	1002	734.102	550	16.7175
gene-OL67_RS01075	1071	803.102	169	4.6955
gene-OL67_RS01080	1521	1253.1	2152	38.3196
gene-OL67_RS01085	1185	917.102	490	11.9219
gene-OL67_RS01090	1344	1076.1	8804	182.554
gene-OL67_RS01095	873	605.102	268	9.88261
gene-OL67_RS01100	1182	914.102	1092	26.6559
gene-OL67_RS01105	657	389.102	186	10.6663
gene-OL67_RS01110	930	662.102	1951	65.7503
gene-OL67_RS01115	762	494.102	827	37.3469
gene-OL67_RS01120	798	530.102	2812	118.364
gene-OL67_RS01125	945	677.102	1790	58.9881
gene-OL67_RS01130	777	509.102	743	32.5649
gene-OL67_RS01135	1890	1622.1	1971	27.1128
gene-OL67_RS01140	672	404.102	823	45.4438
gene-OL67_RS01145	246	30.3531	13	9.55666
gene-OL67_RS01150	462	194.544	329	37.735
gene-OL67_RS01155	315	63.019	525	185.889
gene-OL67_RS01160	1911	1643.1	2395	32.5242
gene-OL67_RS01165	963	695.102	679	21.7965
gene-OL67_RS01170	729	461.102	1066	51.5853
gene-OL67_RS01175	909	641.102	761	26.4864
gene-OL67_RS01180	528	260.226	421	36.0992
gene-OL67_RS01185	1371	1103.1	9680	195.806
gene-OL67_RS01190	255	33.1005	1044	703.771
gene-OL67_RS01195	474	206.45	5243	566.67
gene-OL67_RS01200	606	338.14	621	40.9789
gene-OL67_RS01205	1311	1043.1	1399	29.9265
gene-OL67_RS01210	408	141.854	189	29.7295
gene-OL67_RS01215	558	290.181	290	22.2995
gene-OL67_RS01220	996	728.102	1662	50.9336
gene-OL67_RS01225	762	494.102	963	43.4886
gene-OL67_RS01230	543	275.191	715	57.9746
gene-OL67_RS01235	1491	1223.1	1818	33.1663
gene-OL67_RS01240	3393	3125.1	2133	15.2297
gene-OL67_RS01245	510	242.259	259	23.8553
gene-OL67_RS01250	855	587.102	1143	43.4408
gene-OL67_RS01255	558	290.181	819	62.9768
gene-OL67_RS01260	948	680.102	501	16.4372
gene-OL67_RS01265	1707	1439.1	540	8.37274
gene-OL67_RS01270	1038	770.102	139	4.02747
gene-OL67_RS01275	465	197.524	962	108.673
gene-OL67_RS01280	486	218.373	174	17.7794
gene-OL67_RS01285	135	23.9739	64	59.5671
gene-OL67_RS01290	669	401.102	2115	117.658
gene-OL67_RS01295	336	78.0807	152	43.4375
gene-OL67_RS01300	726	458.102	546	26.5947
gene-OL67_RS01305	903	635.102	355	12.4724
gene-OL67_RS01310	642	374.14	406	24.2135
gene-OL67_RS01315	492	224.329	217	21.5844
gene-OL67_RS01320	813	545.102	184	7.53192
gene-OL67_RS01325	1257	989.102	440	9.92606
gene-OL67_RS01330	1020	752.102	1609	47.7359
gene-OL67_RS01335	471	203.464	2073	227.341
gene-OL67_RS01340	384	119.15	199	37.2672
gene-OL67_RS01345	495	227.314	577	56.6391
gene-OL67_RS01350	1650	1382.1	6303	101.759
gene-OL67_RS01355	1749	1481.1	1115	16.7979
gene-OL67_RS01360	837	569.102	159	6.23408
gene-OL67_RS01365	999	731.102	1255	38.3029
gene-OL67_RS01370	213	24.3343	11	10.0865
gene-OL67_RS01375	768	500.102	118	5.26488
gene-OL67_RS01380	180	22.6874	7953	7821.91
gene-OL67_RS01385	867	599.102	143	5.32599
gene-OL67_RS01390	942	674.102	212	7.01739
gene-OL67_RS01395	723	455.102	8465	415.034
gene-OL67_RS01400	1176	908.102	21236	521.799
gene-OL67_RS01405	822	554.102	1411	56.8202
gene-OL67_RS01410	936	668.102	395	13.1923
gene-OL67_RS01415	441	173.873	132	16.9398
gene-OL67_RS01420	564	296.181	2146	161.673
gene-OL67_RS01425	1395	1127.1	2440	48.305
gene-OL67_RS01430	186	21.8608	172	175.561
gene-OL67_RS01435	1266	998.102	1448	32.3712
gene-OL67_RS01440	2814	2546.1	2079	18.2198
gene-OL67_RS01445	882	614.102	832	30.2307
gene-OL67_RS01450	678	410.102	209	11.3716
gene-OL67_RS01455	900	632.102	572	20.1918
gene-OL67_RS01460	750	482.102	562	26.0113
gene-OL67_RS01465	606	338.14	210	13.8576
gene-OL67_RS01470	315	63.019	326	115.428
gene-OL67_RS01475	1398	1130.1	8599	169.784
gene-OL67_RS01480	390	124.75	506	90.5054
gene-OL67_RS01485	528	260.226	591	50.676
gene-OL67_RS01490	435	167.974	715	94.9791
gene-OL67_RS01495	1554	1286.1	8390	145.563
gene-OL67_RS01500	2958	2690.1	16194	134.323
gene-OL67_RS01505	885	617.102	13521	488.897
gene-OL67_RS01510	357	95.2331	1321	309.514
gene-OL67_RS01515	1194	926.102	14690	353.939
gene-OL67_RS01520	963	695.102	23840	765.285
gene-OL67_RS01525	756	488.102	324	14.8115
gene-OL67_RS01530	330	73.5904	781	236.808
gene-OL67_RS01535	855	587.102	48	1.82429
gene-OL67_RS01540	549	281.191	564	44.7552
gene-OL67_RS01545	204	23.6333	89	84.0295
gene-OL67_RS01550	1032	764.102	739	21.5804
gene-OL67_RS01555	633	365.14	55	3.361
gene-OL67_RS01560	690	422.102	166	8.77518
gene-OL67_RS01565	384	119.15	3549	664.629
gene-OL67_RS01570	372	108.341	1494	307.698
gene-OL67_RS01575	1806	1538.1	11170	162.044
gene-OL67_RS01580	915	647.102	1572	54.2057
gene-OL67_RS01585	135	23.9739	12	11.1688
gene-OL67_RS01590	780	512.102	5627	245.18
gene-OL67_RS01595	201	23.3356	2259	2160.05
gene-OL67_RS01600	1182	914.102	5686	138.796
gene-OL67_RS01605	876	608.102	971	35.6294
gene-OL67_RS01610	705	437.102	2126	108.529
gene-OL67_RS01615	318	64.9955	1808	620.698
gene-OL67_RS01620	1968	1700.1	582	7.63859
gene-OL67_RS01625	1404	1136.1	182	3.57453
gene-OL67_RS01630	1281	1013.1	1079	23.7648
gene-OL67_RS01635	720	452.102	1287	63.5196
gene-OL67_RS01640	642	374.14	758	45.2065
gene-OL67_RS01645	1539	1271.1	929	16.308
gene-OL67_RS01650	759	491.102	498	22.6268
gene-OL67_RS01655	891	623.102	1404	50.2775
gene-OL67_RS01660	924	656.102	1488	50.6054
gene-OL67_RS01665	966	698.102	1919	61.3369
gene-OL67_RS01670	1095	827.102	1900	51.2578
gene-OL67_RS01675	1530	1262.1	3243	57.3348
gene-OL67_RS01680	996	728.102	24303	744.789
gene-OL67_RS01685	417	150.51	208	30.8364
gene-OL67_RS01690	597	329.14	419	28.4053
gene-OL67_RS01695	564	296.181	5853	440.947
gene-OL67_RS01700	456	188.633	1250	147.863
gene-OL67_RS01705	867	599.102	3349	124.733
gene-OL67_RS01710	768	500.102	2508	111.901
gene-OL67_RS01715	1074	806.102	4472	123.788
gene-OL67_RS01720	474	206.45	2114	228.484
gene-OL67_RS01725	774	506.102	5215	229.923
gene-OL67_RS01730	285	45.4573	1729	848.704
gene-OL67_RS01735	978	710.102	8564	269.105
gene-OL67_RS01740	1203	935.102	10145	242.08
gene-OL67_RS01745	1647	1379.1	929	15.0309
gene-OL67_RS01750	2094	1826.1	616	7.52699
gene-OL67_RS01755	1176	908.102	95	2.33429
gene-OL67_RS01760	1200	932.102	475	11.3709
gene-OL67_RS01765	1146	878.102	290	7.36917
gene-OL67_RS01770	465	197.524	42	4.74455
gene-OL67_RS01775	1506	1238.1	441	7.94781
gene-OL67_RS01780	690	422.102	2395	126.606
gene-OL67_RS01785	819	551.102	19	0.769285
gene-OL67_RS01790	909	641.102	53	1.84465
gene-OL67_RS01795	870	602.102	40	1.48237
gene-OL67_RS01800	1371	1103.1	53	1.07208
gene-OL67_RS01805	615	347.14	48	3.08533
gene-OL67_RS01810	735	467.102	565	26.99
gene-OL67_RS01815	477	209.423	196	20.8833
gene-OL67_RS01820	597	329.14	215	14.5755
gene-OL67_RS01825	1110	842.102	372	9.85698
gene-OL67_RS01830	867	599.102	274	10.2051
gene-OL67_RS01835	771	503.102	167	7.40672
gene-OL67_RS01840	684	416.102	113	6.0596
gene-OL67_RS01845	573	305.161	72	5.26464
gene-OL67_RS01850	684	416.102	379	20.3238
gene-OL67_RS01855	1143	875.102	262	6.68049
gene-OL67_RS01860	480	212.402	342	35.9281
gene-OL67_RS01865	759	491.102	462	20.9911
gene-OL67_RS01870	1143	875.102	209	5.32909
gene-OL67_RS01875	591	323.14	166	11.4626
gene-OL67_RS01880	1035	767.102	211	6.13755
gene-OL67_RS01885	1260	992.102	1048	23.5706
gene-OL67_RS01890	1212	944.102	1099	25.9743
gene-OL67_RS01895	2343	2075.1	2506	26.9468
gene-OL67_RS01900	1377	1109.1	246	4.94913
gene-OL67_RS01905	1155	887.102	592	14.8906
gene-OL67_RS01910	1029	761.102	815	23.8935
gene-OL67_RS01915	1944	1676.1	1724	22.951
gene-OL67_RS01920	1779	1511.1	992	14.6482
gene-OL67_RS01925	510	242.259	631	58.1185
gene-OL67_RS01930	630	362.14	358	22.0583
gene-OL67_RS01935	666	398.102	550	30.8272
gene-OL67_RS01940	3423	3155.1	14169	100.205
gene-OL67_RS01945	471	203.464	57	6.25105
gene-OL67_RS01950	336	78.0807	374	106.879
gene-OL67_RS01955	2958	2690.1	1410	11.6954
gene-OL67_RS01960	849	581.102	398	15.2826
gene-OL67_RS01965	1233	965.102	811	18.7505
gene-OL67_RS01970	1092	824.102	396	10.7221
gene-OL67_RS01975	1350	1082.1	722	14.8879
gene-OL67_RS01980	789	521.102	572	24.4928
gene-OL67_RS01985	1203	935.102	984	23.4802
gene-OL67_RS01990	975	707.102	512	16.1567
gene-OL67_RS01995	819	551.102	323	13.0778
gene-OL67_RS02000	687	419.102	742	39.5048
gene-OL67_RS02005	429	162.134	2754	379.013
gene-OL67_RS02010	1095	827.102	444	11.9781
gene-OL67_RS02015	792	524.102	3496	148.84
gene-OL67_RS02020	1230	962.102	5059	117.33
gene-OL67_RS02025	510	242.259	2569	236.619
gene-OL67_RS02030	417	150.51	1654	245.209
gene-OL67_RS02035	909	641.102	167	5.81239
gene-OL67_RS02040	798	530.102	321	13.5117
gene-OL67_RS02045	870	602.102	281	10.4136
gene-OL67_RS02050	1326	1058.1	1641	34.6056
gene-OL67_RS02055	561	293.181	1329	101.147
gene-OL67_RS02060	303	55.5815	426	171.019
gene-OL67_RS02065	1008	740.102	3932	118.546
gene-OL67_RS02070	531	263.2	549	46.5428
gene-OL67_RS02075	900	632.102	4654	164.288
gene-OL67_RS02080	1512	1244.1	1310	23.4953
gene-OL67_RS02085	1182	914.102	5408	132.01
gene-OL67_RS02090	720	452.102	213	10.5126
gene-OL67_RS02095	765	497.102	1054	47.3108
gene-OL67_RS02100	1350	1082.1	2422	49.9426
gene-OL67_RS02105	606	338.14	556	36.6897
gene-OL67_RS02110	1680	1412.1	72782	1150.07
gene-OL67_RS02115	285	45.4573	1876	920.861
gene-OL67_RS02120	351	90.1005	920	227.838
gene-OL67_RS02125	654	386.102	897	51.8389
gene-OL67_RS02130	1254	986.102	5222	118.163
gene-OL67_RS02135	384	119.15	246	46.0689
gene-OL67_RS02140	1164	896.102	460	11.4542
gene-OL67_RS02145	747	479.102	1653	76.9857
gene-OL67_RS02150	630	362.14	25537	1573.47
gene-OL67_RS02155	1167	899.102	1486	36.8787
gene-OL67_RS02160	792	524.102	4132	175.918
gene-OL67_RS02165	513	245.251	1497	136.2
gene-OL67_RS02170	1098	830.102	4340	116.66
gene-OL67_RS02175	921	653.102	3459	118.178
rna-OL67_RS02180	90	21.2105	7	7.36397
gene-OL67_RS02185	1182	914.102	1564	38.1775
gene-OL67_RS02190	840	572.102	707	27.5747
gene-OL67_RS02195	210	24.0909	171	158.383
gene-OL67_RS02200	348	87.6015	43	10.9527
gene-OL67_RS02205	486	218.373	22	2.24796
gene-OL67_RS02210	699	431.102	205	10.6106
gene-OL67_RS02215	1098	830.102	816	21.9343
gene-OL67_RS02220	435	167.974	105	13.948
gene-OL67_RS02225	945	677.102	792	26.0998
gene-OL67_RS02230	663	395.102	786	44.3893
gene-OL67_RS02235	960	692.102	1684	54.2922
gene-OL67_RS02240	945	677.102	464	15.2908
gene-OL67_RS02245	1431	1163.1	613	11.76
gene-OL67_RS02250	1251	983.102	768	17.4312
gene-OL67_RS02255	2283	2015.1	1147	12.7008
gene-OL67_RS02260	1152	884.102	986	24.8851
gene-OL67_RS02265	396	130.39	757	129.544
gene-OL67_RS02270	279	42.5246	15	7.87076
gene-OL67_RS02275	798	530.102	48	2.02045
gene-OL67_RS02280	864	596.102	40	1.49729
gene-OL67_RS02285	1116	848.102	81	2.13109
gene-OL67_RS02290	1077	809.102	73	2.01319
gene-OL67_RS02295	1734	1466.1	312	4.74849
gene-OL67_RS02300	1131	863.102	939	24.2755
gene-OL67_RS02305	909	641.102	505	17.5764
gene-OL67_RS02310	726	458.102	370	18.0221
gene-OL67_RS02315	1074	806.102	1500	41.5209
gene-OL67_RS02320	1287	1019.1	893	19.5524
gene-OL67_RS02325	1365	1097.1	438	8.90825
gene-OL67_RS02330	1218	950.102	408	9.58198
gene-OL67_RS02335	843	575.102	63	2.44434
gene-OL67_RS02340	2571	2303.1	556	5.38675
gene-OL67_RS02345	903	635.102	332	11.6643
gene-OL67_RS02350	714	446.102	158	7.90293
gene-OL67_RS02355	4647	4379.1	2403	12.2443
gene-OL67_RS02360	1071	803.102	366	10.1689
gene-OL67_RS02365	6486	6218.1	3251	11.6661
gene-OL67_RS02370	1464	1196.1	696	12.9839
gene-OL67_RS02375	753	485.102	416	19.1349
gene-OL67_RS02380	984	716.102	414	12.9
gene-OL67_RS02385	1110	842.102	762	20.1909
gene-OL67_RS02390	951	683.102	1103	36.0293
gene-OL67_RS02395	3666	3398.1	3328	21.8531
gene-OL67_RS02400	1920	1652.1	2133	28.8084
gene-OL67_RS02405	1233	965.102	173	3.9998
gene-OL67_RS02410	975	707.102	404	12.7487
gene-OL67_RS02415	372	108.341	658	135.519
gene-OL67_RS02420	1416	1148.1	540	10.4949
gene-OL67_RS02425	486	218.373	116	11.8529
gene-OL67_RS02430	1428	1160.1	385	7.40508
gene-OL67_RS02435	1062	794.102	1302	36.5848
gene-OL67_RS02440	513	245.251	655	59.5931
gene-OL67_RS02445	831	563.102	153	6.06275
gene-OL67_RS02450	771	503.102	215	9.5356
gene-OL67_RS02455	1452	1184.1	231	4.353
gene-OL67_RS02460	363	100.342	3630	807.217
gene-OL67_RS02465	2850	2582.1	4499	38.8784
gene-OL67_RS02470	1239	971.102	904	20.7716
gene-OL67_RS02475	699	431.102	938	48.5499
gene-OL67_RS02480	354	92.6859	169	40.6854
gene-OL67_RS02485	798	530.102	503	21.1726
gene-OL67_RS02490	465	197.524	759	85.7407
gene-OL67_RS02495	777	509.102	711	31.1623
gene-OL67_RS02500	1416	1148.1	1269	24.663
gene-OL67_RS02505	540	272.191	515	42.2182
gene-OL67_RS02510	1056	788.102	1070	30.2947
gene-OL67_RS02515	411	144.762	304	46.858
gene-OL67_RS02520	1308	1040.1	284	6.09267
gene-OL67_RS02525	489	221.351	162	16.3305
gene-OL67_RS02530	3051	2783.1	8954	71.7883
gene-OL67_RS02535	348	87.6015	104	26.4903
gene-OL67_RS02540	459	191.557	101	11.7649
gene-OL67_RS02545	696	428.102	1296	67.5497
gene-OL67_RS02550	342	82.793	585	157.662
gene-OL67_RS02555	936	668.102	398	13.2925
gene-OL67_RS02560	708	440.102	1334	67.6344
gene-OL67_RS02565	654	386.102	9336	539.541
gene-OL67_RS02570	2196	1928.1	646	7.47598
gene-OL67_RS02575	1065	797.102	45	1.25969
gene-OL67_RS02580	1236	968.102	694	15.9957
gene-OL67_RS02585	873	605.102	1404	51.7731
gene-OL67_RS02590	345	85.1864	4789	1254.41
gene-OL67_RS02595	219	24.8647	1319	1183.66
gene-OL67_RS02600	498	230.314	514	49.7977
gene-OL67_RS02605	690	422.102	741	39.1711
gene-OL67_RS02610	1032	764.102	912	26.6323
gene-OL67_RS02615	669	401.102	918	51.0685
gene-OL67_RS02620	387	121.938	146	26.7166
gene-OL67_RS02625	696	428.102	673	35.0779
gene-OL67_RS02630	489	221.351	920	92.7411
gene-OL67_RS02635	1170	902.102	1237	30.597
gene-OL67_RS02640	1341	1073.1	2018	41.961
gene-OL67_RS02645	510	242.259	410	37.7632
gene-OL67_RS02650	843	575.102	1235	47.9168
gene-OL67_RS02655	1161	893.102	441	11.018
gene-OL67_RS02660	1914	1646.1	35085	475.587
gene-OL67_RS02665	579	311.161	1051	75.3673
gene-OL67_RS02670	1677	1409.1	4369	69.1839
gene-OL67_RS02675	306	57.3554	145	56.4104
gene-OL67_RS02680	903	635.102	1008	35.4146
gene-OL67_RS02685	414	147.615	162	24.4878
gene-OL67_RS02690	675	407.102	211	11.565
gene-OL67_RS02695	2436	2168.1	2207	22.7137
gene-OL67_RS02700	1308	1040.1	1042	22.3541
