target_id	length	eff_length	est_counts	tpm
rna-OL67_RS00610	75	26.5	8	15.1126
gene-OL67_RS00615	180	23.3819	25	53.5249
gene-OL67_RS00620	1272	1022.74	518	25.3548
gene-OL67_RS00625	477	227.952	562	123.421
gene-OL67_RS00630	543	293.813	149	25.387
gene-OL67_RS00635	1302	1052.74	2277	108.277
gene-OL67_RS00640	480	230.952	901	195.299
gene-OL67_RS00645	459	209.984	229	54.594
gene-OL67_RS00650	396	147.949	247	83.5761
gene-OL67_RS00655	591	341.783	29	4.24761
gene-OL67_RS00660	879	629.741	255	20.2709
gene-OL67_RS00665	219	30.0561	346	576.288
gene-OL67_RS00670	582	332.783	720	108.31
gene-OL67_RS00675	1023	773.741	744	48.1363
gene-OL67_RS00680	183	23.8602	129	270.652
rna-OL67_RS00685	75	26.5	24	45.3379
gene-OL67_RS00690	1113	863.741	541	31.3552
gene-OL67_RS00695	216	29.3568	8	13.642
gene-OL67_RS00700	396	147.949	366	123.841
gene-OL67_RS00705	243	36.1179	166	230.081
gene-OL67_RS00710	3099	2849.74	3203	56.2662
gene-OL67_RS00715	657	407.783	722	88.6349
gene-OL67_RS00720	429	180.321	686	190.447
gene-OL67_RS00725	366	119.403	807	338.341
gene-OL67_RS00730	420	171.417	179	52.2751
gene-OL67_RS00735	390	142.087	11	3.87557
gene-OL67_RS00740	306	69.4104	18	12.9821
gene-OL67_RS00745	255	40.4341	5	6.19039
gene-OL67_RS00750	210	28.0206	3	5.3597
gene-OL67_RS00755	1434	1184.74	84	3.54937
gene-OL67_RS00760	555	305.799	243	39.7802
gene-OL67_RS00765	300	65.1369	20	15.3709
gene-OL67_RS00770	897	647.741	22	1.70027
gene-OL67_RS00775	237	34.4272	1	1.4541
gene-OL67_RS00780	747	497.741	17	1.70978
gene-OL67_RS00785	477	227.952	5	1.09805
gene-OL67_RS00790	1212	962.741	20	1.03996
gene-OL67_RS00795	726	476.741	13	1.36508
gene-OL67_RS00800	288	57.4781	7	6.09666
gene-OL67_RS00805	1335	1085.74	101	4.65684
gene-OL67_RS00810	2058	1808.74	930	25.7396
gene-OL67_RS00815	1386	1136.74	1010	44.4791
gene-OL67_RS00820	1578	1328.74	861	32.4383
gene-OL67_RS00825	1026	776.741	714	46.0169
gene-OL67_RS00830	639	389.783	1294	166.191
gene-OL67_RS00835	420	171.417	7602	2220.08
gene-OL67_RS00840	789	539.741	465	43.1284
gene-OL67_RS00845	951	701.741	238	16.9784
gene-OL67_RS00850	798	548.741	259	23.6281
gene-OL67_RS00855	789	539.741	616	57.1335
gene-OL67_RS00860	1197	947.741	334	17.6422
gene-OL67_RS00865	1128	878.741	828.74	47.2121
gene-OL67_RS00870	507	257.88	81	15.724
gene-OL67_RS00875	846	596.741	669	56.1224
gene-OL67_RS00880	162	22.7988	211	463.304
gene-OL67_RS00885	1329	1079.74	1120	51.9271
gene-OL67_RS00890	969	719.741	368	25.5957
gene-OL67_RS00895	1272	1022.74	376	18.4042
gene-OL67_RS00900	405	156.705	103	32.9042
gene-OL67_RS00905	1242	992.741	4552	229.542
gene-OL67_RS00910	714	464.741	502	54.074
gene-OL67_RS00915	1170	920.741	1501	81.6092
gene-OL67_RS00920	2367	2117.74	2788	65.9046
gene-OL67_RS00925	1305	1055.74	1653	78.3811
gene-OL67_RS00930	3693	3443.74	13262	192.786
gene-OL67_RS00935	1935	1685.74	956	28.3898
gene-OL67_RS00940	1338	1088.74	569	26.1628
gene-OL67_RS00945	1509	1259.74	264	10.491
gene-OL67_RS00950	666	416.741	344	41.3226
gene-OL67_RS00955	1113	863.741	2497	144.721
gene-OL67_RS00960	2517	2267.74	288	6.35763
gene-OL67_RS00965	402	153.79	59	19.2052
gene-OL67_RS00970	837	587.741	230	19.5901
gene-OL67_RS00975	645	395.783	173	21.8819
gene-OL67_RS00980	726	476.741	118	12.3907
gene-OL67_RS00985	426	177.356	76	21.4518
gene-OL67_RS00990	918	668.741	250	18.7145
gene-OL67_RS00995	876	626.741	29	2.31636
gene-OL67_RS01000	1086	836.741	40	2.39312
gene-OL67_RS01005	768	518.741	20	1.93008
gene-OL67_RS01010	774	524.741	40	3.81602
gene-OL67_RS01015	1938	1688.74	113	3.34974
gene-OL67_RS01020	1161	911.741	114	6.25935
gene-OL67_RS01025	918	668.741	210	15.7202
gene-OL67_RS01030	1665	1415.74	1041	36.8097
gene-OL67_RS01035	990	740.741	1164	78.6652
rna-OL67_RS01040	75	26.5	58	109.567
gene-OL67_RS01045	972	722.741	286	19.8098
gene-OL67_RS01050	1302	1052.74	1668	79.3178
gene-OL67_RS01055	882	632.741	549	43.4352
gene-OL67_RS01060	882	632.741	503	39.7959
gene-OL67_RS01065	1047	797.741	1117	70.095
gene-OL67_RS01070	1002	752.741	846	56.2627
gene-OL67_RS01075	1071	821.741	133	8.10238
gene-OL67_RS01080	1521	1271.74	1684	66.2887
gene-OL67_RS01085	1185	935.741	507	27.1237
gene-OL67_RS01090	1344	1094.74	8338	381.282
gene-OL67_RS01095	873	623.741	62	4.97603
gene-OL67_RS01100	1182	932.741	368	19.7507
gene-OL67_RS01105	657	407.783	30	3.68289
gene-OL67_RS01110	930	680.741	705	51.8445
gene-OL67_RS01115	762	512.741	275	26.8491
gene-OL67_RS01120	798	548.741	1771	161.565
gene-OL67_RS01125	945	695.741	1578	113.542
gene-OL67_RS01130	777	527.741	415	39.3662
gene-OL67_RS01135	1890	1640.74	1651	50.3736
gene-OL67_RS01140	672	422.741	965	114.274
gene-OL67_RS01145	246	37.0888	45	60.7387
gene-OL67_RS01150	462	212.984	256	60.1712
gene-OL67_RS01155	315	76.0401	608	400.273
gene-OL67_RS01160	1911	1661.74	2594	78.1452
gene-OL67_RS01165	963	713.741	663	46.5017
gene-OL67_RS01170	729	479.741	545	56.8703
gene-OL67_RS01175	909	659.741	504	38.2431
gene-OL67_RS01180	528	278.813	298	53.5055
gene-OL67_RS01185	1371	1121.74	7003	312.527
gene-OL67_RS01190	255	40.4341	2307	2856.25
gene-OL67_RS01195	474	224.952	300	66.7618
gene-OL67_RS01200	606	356.783	845	118.563
gene-OL67_RS01205	1311	1061.74	1846	87.038
gene-OL67_RS01210	408	159.657	218	68.354
gene-OL67_RS01215	558	308.799	343	55.6051
gene-OL67_RS01220	996	746.741	1659	111.217
gene-OL67_RS01225	762	512.741	744	72.6391
gene-OL67_RS01230	543	293.813	618	105.296
gene-OL67_RS01235	1491	1241.74	716	28.8654
gene-OL67_RS01240	3393	3143.74	818	13.0257
gene-OL67_RS01245	510	260.867	198	37.9963
gene-OL67_RS01250	855	605.741	481	39.7515
gene-OL67_RS01255	558	308.799	290	47.0131
gene-OL67_RS01260	948	698.741	511	36.6101
gene-OL67_RS01265	1707	1457.74	340	11.676
gene-OL67_RS01270	1038	788.741	140	8.88566
gene-OL67_RS01275	465	215.973	467	108.246
gene-OL67_RS01280	486	236.917	187	39.5132
gene-OL67_RS01285	135	21.2441	28	65.9804
gene-OL67_RS01290	669	419.741	1228	146.458
gene-OL67_RS01295	336	92.8896	97	52.2758
gene-OL67_RS01300	726	476.741	476	49.9828
gene-OL67_RS01305	903	653.741	240	18.3781
gene-OL67_RS01310	642	392.783	414	52.7648
gene-OL67_RS01315	492	242.905	308	63.4762
gene-OL67_RS01320	813	563.741	246	21.845
gene-OL67_RS01325	1257	1007.74	528	26.2289
gene-OL67_RS01330	1020	770.741	1524	98.9857
gene-OL67_RS01335	471	221.952	1292	291.407
gene-OL67_RS01340	384	136.331	30	11.016
gene-OL67_RS01345	495	245.892	184	37.4601
gene-OL67_RS01350	1650	1400.74	3252	116.222
gene-OL67_RS01355	1749	1499.74	874	29.1737
gene-OL67_RS01360	837	587.741	235	20.016
gene-OL67_RS01365	999	749.741	963	64.3
gene-OL67_RS01370	213	28.6426	2	3.49554
gene-OL67_RS01375	768	518.741	254	24.512
gene-OL67_RS01380	180	23.3819	1059	2267.31
gene-OL67_RS01385	867	617.741	190	15.3972
gene-OL67_RS01390	942	692.741	154	11.1287
gene-OL67_RS01395	723	473.741	3423	361.711
gene-OL67_RS01400	1176	926.741	10393	561.408
gene-OL67_RS01405	822	572.741	1135	99.205
gene-OL67_RS01410	936	686.741	65	4.73823
gene-OL67_RS01415	441	192.154	34	8.85781
gene-OL67_RS01420	564	314.799	742	117.996
gene-OL67_RS01425	1395	1145.74	2259	98.7019
gene-OL67_RS01430	186	24.1465	109	225.979
gene-OL67_RS01435	1266	1016.74	1357	66.8137
gene-OL67_RS01440	2814	2564.74	1812	35.368
gene-OL67_RS01445	882	632.741	411	32.5171
gene-OL67_RS01450	678	428.741	147	17.164
gene-OL67_RS01455	900	650.741	673	51.7729
gene-OL67_RS01460	750	500.741	388	38.7895
gene-OL67_RS01465	606	356.783	204	28.6235
gene-OL67_RS01470	315	76.0401	259	170.511
gene-OL67_RS01475	1398	1148.74	6641	289.406
gene-OL67_RS01480	390	142.087	452	159.251
gene-OL67_RS01485	528	278.813	556	99.8291
gene-OL67_RS01490	435	186.22	408	109.681
gene-OL67_RS01495	1554	1304.74	7719	296.164
gene-OL67_RS01500	2958	2708.74	8967	165.72
gene-OL67_RS01505	885	635.741	7775	612.232
gene-OL67_RS01510	357	111.266	1321	594.342
gene-OL67_RS01515	1194	944.741	8652	458.458
gene-OL67_RS01520	963	713.741	23839	1672.03
gene-OL67_RS01525	756	506.741	181	17.8809
gene-OL67_RS01530	330	87.8951	179	101.949
gene-OL67_RS01535	855	605.741	52	4.29746
gene-OL67_RS01540	549	299.799	462	77.1451
gene-OL67_RS01545	204	26.9072	246	457.681
gene-OL67_RS01550	1032	782.741	906	57.9437
gene-OL67_RS01555	633	383.783	61	7.95684
gene-OL67_RS01560	690	440.741	75	8.5187
gene-OL67_RS01565	384	136.331	1865	684.826
gene-OL67_RS01570	372	124.947	678	271.644
gene-OL67_RS01575	1806	1556.74	8659	278.45
gene-OL67_RS01580	915	665.741	1995	150.015
gene-OL67_RS01585	135	21.2441	8	18.8515
gene-OL67_RS01590	780	530.741	4241	400.02
gene-OL67_RS01595	201	26.2983	141	268.404
gene-OL67_RS01600	1182	932.741	3672	197.078
gene-OL67_RS01605	876	626.741	669	53.436
gene-OL67_RS01610	705	455.741	2368	260.111
gene-OL67_RS01615	318	78.2505	2107	1347.95
gene-OL67_RS01620	1968	1718.74	371	10.8059
gene-OL67_RS01625	1404	1154.74	124	5.37567
gene-OL67_RS01630	1281	1031.74	891	43.2318
gene-OL67_RS01635	720	470.741	1242	132.079
gene-OL67_RS01640	642	392.783	182	23.1961
gene-OL67_RS01645	1539	1289.74	677	26.2774
gene-OL67_RS01650	759	509.741	318	31.2301
gene-OL67_RS01655	891	641.741	1283	100.084
gene-OL67_RS01660	924	674.741	1191	88.363
gene-OL67_RS01665	966	716.741	2087	145.766
gene-OL67_RS01670	1095	845.741	1094	64.7554
gene-OL67_RS01675	1530	1280.74	2249	87.9071
gene-OL67_RS01680	996	746.741	24693	1655.39
gene-OL67_RS01685	417	168.477	155	46.0561
gene-OL67_RS01690	597	347.783	353	50.8116
gene-OL67_RS01695	564	314.799	2790	443.678
gene-OL67_RS01700	456	206.995	1151	278.364
gene-OL67_RS01705	867	617.741	1845	149.515
gene-OL67_RS01710	768	518.741	1017	98.1445
gene-OL67_RS01715	1074	824.741	1102	66.8898
gene-OL67_RS01720	474	224.952	872	194.054
gene-OL67_RS01725	774	524.741	2482	236.784
gene-OL67_RS01730	285	55.6457	355	319.369
gene-OL67_RS01735	978	728.741	2723	187.055
gene-OL67_RS01740	1203	953.741	2859	150.065
gene-OL67_RS01745	1647	1397.74	461	16.5109
gene-OL67_RS01750	2094	1844.74	1072	29.0908
gene-OL67_RS01755	1176	926.741	165	8.91295
gene-OL67_RS01760	1200	950.741	730	38.4376
gene-OL67_RS01765	1146	896.741	611	34.1091
gene-OL67_RS01770	465	215.973	135	31.2917
gene-OL67_RS01775	1506	1256.74	801	31.9068
gene-OL67_RS01780	690	440.741	1450	164.695
gene-OL67_RS01785	819	569.741	15	1.31798
gene-OL67_RS01790	909	659.741	25	1.89698
gene-OL67_RS01795	870	620.741	45	3.62909
gene-OL67_RS01800	1371	1121.74	47	2.0975
gene-OL67_RS01805	615	365.783	24	3.28461
gene-OL67_RS01810	735	485.741	55	5.66831
gene-OL67_RS01815	477	227.952	14	3.07455
gene-OL67_RS01820	597	347.783	36	5.18192
gene-OL67_RS01825	1110	860.741	45	2.61719
gene-OL67_RS01830	867	617.741	45	3.64672
gene-OL67_RS01835	771	521.741	22	2.11088
gene-OL67_RS01840	684	434.741	57	6.56357
gene-OL67_RS01845	573	323.783	22	3.40146
gene-OL67_RS01850	684	434.741	224	25.7937
gene-OL67_RS01855	1143	893.741	183	10.2503
gene-OL67_RS01860	480	230.952	360	78.0328
gene-OL67_RS01865	759	509.741	856	84.0659
gene-OL67_RS01870	1143	893.741	245	13.723
gene-OL67_RS01875	591	341.783	298	43.6478
gene-OL67_RS01880	1035	785.741	304	19.3682
gene-OL67_RS01885	1260	1010.74	1225	60.6725
gene-OL67_RS01890	1212	962.741	1054	54.8059
gene-OL67_RS01895	2343	2093.74	1802	43.0852
gene-OL67_RS01900	1377	1127.74	254	11.2751
gene-OL67_RS01905	1155	905.741	341	18.8472
gene-OL67_RS01910	1029	779.741	613	39.3555
gene-OL67_RS01915	1944	1694.74	1294	38.2232
gene-OL67_RS01920	1779	1529.74	1215	39.7607
gene-OL67_RS01925	510	260.867	523	100.364
gene-OL67_RS01930	630	380.783	339	44.5675
gene-OL67_RS01935	666	416.741	315	37.839
gene-OL67_RS01940	3423	3173.74	8316	131.171
gene-OL67_RS01945	471	221.952	14	3.15766
gene-OL67_RS01950	336	92.8896	146	78.6832
gene-OL67_RS01955	2958	2708.74	1755	32.4344
gene-OL67_RS01960	849	599.741	310	25.8758
gene-OL67_RS01965	1233	983.741	351	17.8617
gene-OL67_RS01970	1092	842.741	226	13.4249
gene-OL67_RS01975	1350	1100.74	676	30.7438
gene-OL67_RS01980	789	539.741	532	49.3426
gene-OL67_RS01985	1203	953.741	441	23.1475
gene-OL67_RS01990	975	725.741	422	29.109
gene-OL67_RS01995	819	569.741	206	18.1003
gene-OL67_RS02000	687	437.741	252	28.819
gene-OL67_RS02005	429	180.321	2219	616.039
gene-OL67_RS02010	1095	845.741	336	19.8883
gene-OL67_RS02015	792	542.741	2925	269.792
gene-OL67_RS02020	1230	980.741	4954	252.87
gene-OL67_RS02025	510	260.867	1953	374.782
gene-OL67_RS02030	417	168.477	472	140.248
gene-OL67_RS02035	909	659.741	110	8.3467
gene-OL67_RS02040	798	548.741	146	13.3193
gene-OL67_RS02045	870	620.741	126	10.1615
gene-OL67_RS02050	1326	1076.74	1513	70.3434
gene-OL67_RS02055	561	311.799	822	131.976
gene-OL67_RS02060	303	67.2739	467	347.509
gene-OL67_RS02065	1008	758.741	3029	199.849
gene-OL67_RS02070	531	281.813	597	106.05
gene-OL67_RS02075	900	650.741	3218	247.556
gene-OL67_RS02080	1512	1262.74	1814	71.9149
gene-OL67_RS02085	1182	932.741	2855	153.229
gene-OL67_RS02090	720	470.741	160	17.0151
gene-OL67_RS02095	765	515.741	824	79.9818
gene-OL67_RS02100	1350	1100.74	2983	135.664
gene-OL67_RS02105	606	356.783	709	99.4807
gene-OL67_RS02110	1680	1430.74	69068	2416.64
gene-OL67_RS02115	285	55.6457	2098	1887.42
gene-OL67_RS02120	351	105.837	785	371.303
gene-OL67_RS02125	654	404.783	1186	146.676
gene-OL67_RS02130	1254	1004.74	4852	241.748
gene-OL67_RS02135	384	136.331	131	48.1031
gene-OL67_RS02140	1164	914.741	342	18.7165
gene-OL67_RS02145	747	497.741	1190	119.685
gene-OL67_RS02150	630	380.783	29819	3920.23
gene-OL67_RS02155	1167	917.741	873	47.6201
gene-OL67_RS02160	792	542.741	3311	305.395
gene-OL67_RS02165	513	263.867	1635	310.19
gene-OL67_RS02170	1098	848.741	4048	238.76
gene-OL67_RS02175	921	671.741	3477	259.119
rna-OL67_RS02180	90	27.8333	2	3.59717
gene-OL67_RS02185	1182	932.741	553	29.6797
gene-OL67_RS02190	840	590.741	246	20.8465
gene-OL67_RS02195	210	28.0206	74	132.206
gene-OL67_RS02200	348	103.197	7	3.39568
gene-OL67_RS02205	486	236.917	11	2.3243
gene-OL67_RS02210	699	449.741	149	16.5852
gene-OL67_RS02215	1098	848.741	649	38.2794
gene-OL67_RS02220	435	186.22	45	12.0971
gene-OL67_RS02225	945	695.741	604	43.4595
gene-OL67_RS02230	663	413.741	582	70.419
gene-OL67_RS02235	960	710.741	45	3.16955
gene-OL67_RS02240	945	695.741	33	2.37445
gene-OL67_RS02245	1431	1181.74	44	1.86392
gene-OL67_RS02250	1251	1001.74	365	18.2404
gene-OL67_RS02255	2283	2033.74	769	18.929
gene-OL67_RS02260	1152	902.741	611	33.8824
gene-OL67_RS02265	396	147.949	277	93.727
gene-OL67_RS02270	279	52.1167	7	6.72384
gene-OL67_RS02275	798	548.741	40	3.64912
gene-OL67_RS02280	864	614.741	43	3.50164
gene-OL67_RS02285	1116	866.741	61	3.52319
gene-OL67_RS02290	1077	827.741	45	2.72153
gene-OL67_RS02295	1734	1484.74	294	9.91271
gene-OL67_RS02300	1131	881.741	824	46.7823
gene-OL67_RS02305	909	659.741	396	30.0481
gene-OL67_RS02310	726	476.741	287	30.1367
gene-OL67_RS02315	1074	824.741	760	46.1309
gene-OL67_RS02320	1287	1037.74	724	34.9257
gene-OL67_RS02325	1365	1115.74	464	20.8185
gene-OL67_RS02330	1218	968.741	281	14.5209
gene-OL67_RS02335	843	593.741	143	12.0569
gene-OL67_RS02340	2571	2321.74	796	17.1631
gene-OL67_RS02345	903	653.741	332	25.4231
gene-OL67_RS02350	714	464.741	186	20.0354
gene-OL67_RS02355	4647	4397.74	2064	23.495
gene-OL67_RS02360	1071	821.741	295	17.9714
gene-OL67_RS02365	6486	6236.74	2420	19.4247
gene-OL67_RS02370	1464	1214.74	624	25.7156
gene-OL67_RS02375	753	503.741	474	47.105
gene-OL67_RS02380	984	734.741	407	27.7304
gene-OL67_RS02385	1110	860.741	453	26.3464
gene-OL67_RS02390	951	701.741	1172	83.6078
gene-OL67_RS02395	3666	3416.74	3280	48.0571
gene-OL67_RS02400	1920	1670.74	2715	81.3498
gene-OL67_RS02405	1233	983.741	64	3.25683
gene-OL67_RS02410	975	725.741	210	14.4855
gene-OL67_RS02415	372	124.947	299	119.796
gene-OL67_RS02420	1416	1166.74	280	12.0138
gene-OL67_RS02425	486	236.917	59	12.4667
gene-OL67_RS02430	1428	1178.74	327	13.8875
gene-OL67_RS02435	1062	812.741	1030	63.4426
gene-OL67_RS02440	513	263.867	443	84.0455
gene-OL67_RS02445	831	581.741	118	10.1543
gene-OL67_RS02450	771	521.741	119	11.4179
gene-OL67_RS02455	1452	1202.74	117	4.86978
gene-OL67_RS02460	363	116.6	2488	1068.18
gene-OL67_RS02465	2850	2600.74	4435	85.3675
gene-OL67_RS02470	1239	989.741	449	22.7102
gene-OL67_RS02475	699	449.741	85	9.46133
gene-OL67_RS02480	354	108.524	14	6.45798
gene-OL67_RS02485	798	548.741	79	7.20702
gene-OL67_RS02490	465	215.973	128	29.6692
gene-OL67_RS02495	777	527.741	1056	100.17
gene-OL67_RS02500	1416	1166.74	839	35.9984
gene-OL67_RS02505	540	290.813	199	34.2559
gene-OL67_RS02510	1056	806.741	941	58.3917
gene-OL67_RS02515	411	162.576	126	38.798
gene-OL67_RS02520	1308	1058.74	145	6.85605
gene-OL67_RS02525	489	239.917	75	15.6494
gene-OL67_RS02530	3051	2801.74	4781	85.4253
gene-OL67_RS02535	348	103.197	20	9.70196
gene-OL67_RS02540	459	209.984	73	17.4033
gene-OL67_RS02545	696	446.741	1378	154.415
gene-OL67_RS02550	342	98.024	242	123.589
gene-OL67_RS02555	936	686.741	513	37.3956
gene-OL67_RS02560	708	458.741	1076	117.42
gene-OL67_RS02565	654	404.783	8601	1063.71
gene-OL67_RS02570	2196	1946.74	592	15.2233
gene-OL67_RS02575	1065	815.741	9	0.552314
gene-OL67_RS02580	1236	986.741	455	23.0836
gene-OL67_RS02585	873	623.741	1299	104.256
gene-OL67_RS02590	345	100.618	4932	2453.83
gene-OL67_RS02595	219	30.0561	79	131.58
gene-OL67_RS02600	498	248.88	258	51.895
gene-OL67_RS02605	690	440.741	522	59.2902
gene-OL67_RS02610	1032	782.741	743	47.5189
gene-OL67_RS02615	669	419.741	1208	144.073
gene-OL67_RS02620	387	139.199	168	60.4182
gene-OL67_RS02625	696	446.741	743	83.2585
gene-OL67_RS02630	489	239.917	1570	327.593
gene-OL67_RS02635	1170	920.741	2328	126.573
gene-OL67_RS02640	1341	1091.74	2647	121.375
gene-OL67_RS02645	510	260.867	352	67.549
gene-OL67_RS02650	843	593.741	1410	118.882
gene-OL67_RS02655	1161	911.741	900	49.4159
gene-OL67_RS02660	1914	1664.74	17316	520.711
gene-OL67_RS02665	579	329.783	1357	205.991
gene-OL67_RS02670	1677	1427.74	3034	106.381
gene-OL67_RS02675	306	69.4104	178	128.378
gene-OL67_RS02680	903	653.741	1095	83.8502
gene-OL67_RS02685	414	165.535	89	26.915
gene-OL67_RS02690	675	425.741	181	21.2828
gene-OL67_RS02695	2436	2186.74	1125	25.7544
gene-OL67_RS02700	1308	1058.74	672	31.7743
gene-OL67_RS02705	507	257.88	311	60.3724
gene-OL67_RS02710	849	599.741	476	39.7319
gene-OL67_RS02715	603	353.783	441	62.402
