target_id	length	eff_length	est_counts	tpm
gene-OL67_RS00550	1275	1007.22	527	15.6098
gene-OL67_RS00555	1578	1310.22	866	19.719
gene-OL67_RS00560	837	569.222	394	20.6503
gene-OL67_RS00565	1677	1409.22	254	5.37731
gene-OL67_RS00570	840	572.222	186	9.69749
gene-OL67_RS00575	1125	857.222	6563	228.413
gene-OL67_RS00580	1113	845.222	299	10.5539
gene-OL67_RS00585	921	653.222	341	15.5742
gene-OL67_RS00590	1326	1058.22	610	17.1975
gene-OL67_RS00595	3450	3182.22	2277	21.3473
gene-OL67_RS00600	2394	2126.22	1179	16.5431
gene-OL67_RS00605	621	353.233	100	8.44596
rna-OL67_RS00610	75	26.875	47	52.1747
gene-OL67_RS00615	180	23.1632	33	42.5036
gene-OL67_RS00620	1272	1004.22	499	14.8246
gene-OL67_RS00625	477	209.707	519	73.8354
gene-OL67_RS00630	543	275.333	157	17.0119
gene-OL67_RS00635	1302	1034.22	2360	68.0784
gene-OL67_RS00640	480	212.637	1101	154.475
gene-OL67_RS00645	459	191.96	281	43.6723
gene-OL67_RS00650	396	130.885	273	62.2278
gene-OL67_RS00655	591	323.245	37	3.41492
gene-OL67_RS00660	879	611.222	526	25.6743
gene-OL67_RS00665	219	26.359	1514	1713.6
gene-OL67_RS00670	582	314.255	667	63.3219
gene-OL67_RS00675	1023	755.222	689	27.218
gene-OL67_RS00680	183	23.3013	168	215.1
rna-OL67_RS00685	75	26.875	57	63.2758
gene-OL67_RS00690	1113	845.222	907	32.0146
gene-OL67_RS00695	216	25.9069	37	42.6086
gene-OL67_RS00700	396	130.885	553	126.051
gene-OL67_RS00705	243	31.0607	331	317.927
gene-OL67_RS00710	3099	2831.22	4980	52.4767
gene-OL67_RS00715	657	389.222	1034	79.2564
gene-OL67_RS00720	429	162.553	1275	234.005
gene-OL67_RS00725	366	103.671	1818	523.176
gene-OL67_RS00730	420	153.838	283	54.8824
gene-OL67_RS00735	390	125.33	16	3.80869
gene-OL67_RS00740	306	58.8185	33	16.7383
gene-OL67_RS00745	255	34.618	10	8.61804
gene-OL67_RS00750	210	25.2955	3	3.53825
gene-OL67_RS00755	1434	1166.22	103	2.63492
gene-OL67_RS00760	555	287.305	497	51.6088
gene-OL67_RS00765	300	55.3053	81	43.6947
gene-OL67_RS00770	897	629.222	47	2.22846
gene-OL67_RS00775	237	29.7501	1	1.00282
gene-OL67_RS00780	747	479.222	40	2.4902
gene-OL67_RS00785	477	209.707	27	3.84115
gene-OL67_RS00790	1212	944.222	20	0.631927
gene-OL67_RS00795	726	458.222	23	1.49749
gene-OL67_RS00800	288	48.6879	23	14.0934
gene-OL67_RS00805	1335	1067.22	194	5.42323
gene-OL67_RS00810	2058	1790.22	1976	32.9299
gene-OL67_RS00815	1386	1118.22	1272	33.9367
gene-OL67_RS00820	1578	1310.22	1340	30.512
gene-OL67_RS00825	1026	758.222	1191	46.8626
gene-OL67_RS00830	639	371.222	1759	141.365
gene-OL67_RS00835	420	153.838	12219	2369.64
gene-OL67_RS00840	789	521.222	745	42.6427
gene-OL67_RS00845	951	683.222	501	21.877
gene-OL67_RS00850	798	530.222	353	19.8622
gene-OL67_RS00855	789	521.222	913	52.2588
gene-OL67_RS00860	1197	929.222	600	19.2638
gene-OL67_RS00865	1128	860.222	1070.45	37.1249
gene-OL67_RS00870	507	239.434	236	29.4061
gene-OL67_RS00875	846	578.222	788	40.6577
gene-OL67_RS00880	162	22.6366	461	607.577
gene-OL67_RS00885	1329	1061.22	1332	37.4463
gene-OL67_RS00890	969	701.222	464	19.7412
gene-OL67_RS00895	1272	1004.22	509	15.1216
gene-OL67_RS00900	405	139.373	166	35.5338
gene-OL67_RS00905	1242	974.222	4020	123.106
gene-OL67_RS00910	714	446.222	791	52.8855
gene-OL67_RS00915	1170	902.222	2415	79.8573
gene-OL67_RS00920	2367	2099.22	4075	57.9136
gene-OL67_RS00925	1305	1037.22	2389	68.7156
gene-OL67_RS00930	3693	3425.22	22612	196.952
gene-OL67_RS00935	1935	1667.22	1915	34.2678
gene-OL67_RS00940	1338	1070.22	769	21.437
gene-OL67_RS00945	1509	1241.22	471	11.3209
gene-OL67_RS00950	666	398.222	534	40.0062
gene-OL67_RS00955	1113	845.222	4292	151.496
gene-OL67_RS00960	2517	2249.22	317	4.20473
gene-OL67_RS00965	402	136.507	93	20.3254
gene-OL67_RS00970	837	569.222	442	23.166
gene-OL67_RS00975	645	377.222	273	21.5912
gene-OL67_RS00980	726	458.222	219	14.2587
gene-OL67_RS00985	426	159.634	127	23.735
gene-OL67_RS00990	918	650.222	202	9.26832
gene-OL67_RS00995	876	608.222	44	2.15825
gene-OL67_RS01000	1086	818.222	80	2.91696
gene-OL67_RS01005	768	500.222	23	1.37175
gene-OL67_RS01010	774	506.222	52	3.0646
gene-OL67_RS01015	1938	1670.22	179	3.19735
gene-OL67_RS01020	1161	893.222	187	6.24587
gene-OL67_RS01025	918	650.222	337	15.4625
gene-OL67_RS01030	1665	1397.22	1376	29.3808
gene-OL67_RS01035	990	722.222	856	35.3602
rna-OL67_RS01040	75	26.875	136	150.974
gene-OL67_RS01045	972	704.222	413	17.4965
gene-OL67_RS01050	1302	1034.22	3012	86.8865
gene-OL67_RS01055	882	614.222	824	40.0233
gene-OL67_RS01060	882	614.222	766	37.2061
gene-OL67_RS01065	1047	779.222	1320	50.5387
gene-OL67_RS01070	1002	734.222	937	38.0735
gene-OL67_RS01075	1071	803.222	164	6.09143
gene-OL67_RS01080	1521	1253.22	1945	46.3023
gene-OL67_RS01085	1185	917.222	656	21.3373
gene-OL67_RS01090	1344	1076.22	7130	197.651
gene-OL67_RS01095	873	605.222	154	7.59132
gene-OL67_RS01100	1182	914.222	432	14.0975
gene-OL67_RS01105	657	389.222	32	2.45281
gene-OL67_RS01110	930	662.222	1165	52.4848
gene-OL67_RS01115	762	494.222	525	31.6919
gene-OL67_RS01120	798	530.222	1807	101.674
gene-OL67_RS01125	945	677.222	1237	54.4941
gene-OL67_RS01130	777	509.222	673	39.4293
gene-OL67_RS01135	1890	1622.22	2241	41.2138
gene-OL67_RS01140	672	404.222	1006	74.2488
gene-OL67_RS01145	246	31.8015	34	31.8965
gene-OL67_RS01150	462	194.922	394	60.3042
gene-OL67_RS01155	315	64.3455	623	288.856
gene-OL67_RS01160	1911	1643.22	3574	64.8887
gene-OL67_RS01165	963	695.222	740	31.7555
gene-OL67_RS01170	729	461.222	821	53.1061
gene-OL67_RS01175	909	641.222	745	34.6624
gene-OL67_RS01180	528	260.351	405	46.4095
gene-OL67_RS01185	1371	1103.22	8092	218.829
gene-OL67_RS01190	255	34.618	2013	1734.81
gene-OL67_RS01195	474	206.735	306	44.1589
gene-OL67_RS01200	606	338.245	871	76.8242
gene-OL67_RS01205	1311	1043.22	2109	60.313
gene-OL67_RS01210	408	142.226	213	44.6798
gene-OL67_RS01215	558	290.305	449	46.1426
gene-OL67_RS01220	996	728.222	1984	81.281
gene-OL67_RS01225	762	494.222	1011	61.0296
gene-OL67_RS01230	543	275.333	748	81.0502
gene-OL67_RS01235	1491	1223.22	550	13.4143
gene-OL67_RS01240	3393	3125.22	786	7.50331
gene-OL67_RS01245	510	242.426	259	31.8737
gene-OL67_RS01250	855	587.222	880	44.7086
gene-OL67_RS01255	558	290.305	547	56.2139
gene-OL67_RS01260	948	680.222	630	27.6313
gene-OL67_RS01265	1707	1439.22	463	9.59763
gene-OL67_RS01270	1038	770.222	116	4.49317
gene-OL67_RS01275	465	197.843	482	72.6837
gene-OL67_RS01280	486	218.601	159	21.6998
gene-OL67_RS01285	135	20.5161	57	82.8878
gene-OL67_RS01290	669	401.222	1684	125.219
gene-OL67_RS01295	336	79.2504	187	70.3965
gene-OL67_RS01300	726	458.222	689	44.8595
gene-OL67_RS01305	903	635.222	273	12.8218
gene-OL67_RS01310	642	374.222	412	32.8457
gene-OL67_RS01315	492	224.55	210	27.9008
gene-OL67_RS01320	813	545.222	305	16.6893
gene-OL67_RS01325	1257	989.222	474	14.2954
gene-OL67_RS01330	1020	752.222	1922	76.2287
gene-OL67_RS01335	471	203.769	2248	329.131
gene-OL67_RS01340	384	119.745	64	15.9454
gene-OL67_RS01345	495	227.542	201	26.3539
gene-OL67_RS01350	1650	1382.22	4625	99.8263
gene-OL67_RS01355	1749	1481.22	1153	23.2231
gene-OL67_RS01360	837	569.222	247	12.9457
gene-OL67_RS01365	999	731.222	1576	64.3011
gene-OL67_RS01370	213	25.5559	9	10.5066
gene-OL67_RS01375	768	500.222	250	14.9104
gene-OL67_RS01380	180	23.1632	5661	7291.3
gene-OL67_RS01385	867	599.222	233	11.6006
gene-OL67_RS01390	942	674.222	288	12.7439
gene-OL67_RS01395	723	455.222	5583	365.894
gene-OL67_RS01400	1176	908.222	18026	592.132
gene-OL67_RS01405	822	554.222	1677	90.2735
gene-OL67_RS01410	936	668.222	117	5.22368
gene-OL67_RS01415	441	174.289	58	9.92818
gene-OL67_RS01420	564	296.295	951	95.7561
gene-OL67_RS01425	1395	1127.22	2465	65.2407
gene-OL67_RS01430	186	22.6021	136	179.515
gene-OL67_RS01435	1266	998.222	1600	47.8194
gene-OL67_RS01440	2814	2546.22	1675	19.6259
gene-OL67_RS01445	882	614.222	613	29.7746
gene-OL67_RS01450	678	410.222	226	16.4362
gene-OL67_RS01455	900	632.222	757	35.7221
gene-OL67_RS01460	750	482.222	697	43.1218
gene-OL67_RS01465	606	338.245	223	19.6691
gene-OL67_RS01470	315	64.3455	298	138.168
gene-OL67_RS01475	1398	1130.22	8375	221.071
gene-OL67_RS01480	390	125.33	503	119.736
gene-OL67_RS01485	528	260.351	802	91.9023
gene-OL67_RS01490	435	168.432	824	145.953
gene-OL67_RS01495	1554	1286.22	7706	178.741
gene-OL67_RS01500	2958	2690.22	13426	148.891
gene-OL67_RS01505	885	617.222	10860	524.928
gene-OL67_RS01510	357	96.0134	1223	380.019
gene-OL67_RS01515	1194	926.222	11141	358.856
gene-OL67_RS01520	963	695.222	24528	1052.57
gene-OL67_RS01525	756	488.222	301	18.3933
gene-OL67_RS01530	330	74.715	429	171.301
gene-OL67_RS01535	855	587.222	85	4.31845
gene-OL67_RS01540	549	281.305	633	67.1331
gene-OL67_RS01545	204	24.6913	160	193.324
gene-OL67_RS01550	1032	764.222	886	34.588
gene-OL67_RS01555	633	365.222	81	6.61667
gene-OL67_RS01560	690	422.222	112	7.91386
gene-OL67_RS01565	384	119.745	2898	722.026
gene-OL67_RS01570	372	108.976	1302	356.445
gene-OL67_RS01575	1806	1538.22	10154	196.938
gene-OL67_RS01580	915	647.222	2059	94.9105
gene-OL67_RS01585	135	20.5161	17	24.7209
gene-OL67_RS01590	780	512.222	5118	298.094
gene-OL67_RS01595	201	23.9965	259	322.005
gene-OL67_RS01600	1182	914.222	4372	142.672
gene-OL67_RS01605	876	608.222	950	46.5986
gene-OL67_RS01610	705	437.222	4279	291.979
gene-OL67_RS01615	318	66.3766	3001	1348.84
gene-OL67_RS01620	1968	1700.22	595	10.4405
gene-OL67_RS01625	1404	1136.22	257	6.74809
gene-OL67_RS01630	1281	1013.22	1250	36.8058
gene-OL67_RS01635	720	452.222	1981	130.69
gene-OL67_RS01640	642	374.222	342	27.2652
gene-OL67_RS01645	1539	1271.22	957	22.4596
gene-OL67_RS01650	759	491.222	523	31.764
gene-OL67_RS01655	891	623.222	1625	77.7896
gene-OL67_RS01660	924	656.222	1549	70.4226
gene-OL67_RS01665	966	698.222	2225	95.0709
gene-OL67_RS01670	1095	827.222	1846	66.5765
gene-OL67_RS01675	1530	1262.22	3103	73.3427
gene-OL67_RS01680	996	728.222	29256	1198.57
gene-OL67_RS01685	417	150.956	276	54.547
gene-OL67_RS01690	597	329.245	439	39.7792
gene-OL67_RS01695	564	296.295	3390	341.339
gene-OL67_RS01700	456	189.011	1209	190.831
gene-OL67_RS01705	867	599.222	3045	151.604
gene-OL67_RS01710	768	500.222	1270	75.7447
gene-OL67_RS01715	1074	806.222	1862	68.9027
gene-OL67_RS01720	474	206.735	1029	148.495
gene-OL67_RS01725	774	506.222	2205	129.951
gene-OL67_RS01730	285	47.1865	577	364.812
gene-OL67_RS01735	978	710.222	3103	130.346
gene-OL67_RS01740	1203	935.222	4270	136.215
gene-OL67_RS01745	1647	1379.22	610	13.1949
gene-OL67_RS01750	2094	1826.22	1286	21.0087
gene-OL67_RS01755	1176	908.222	197	6.47121
gene-OL67_RS01760	1200	932.222	866	27.7147
gene-OL67_RS01765	1146	878.222	551	18.718
gene-OL67_RS01770	465	197.843	145	21.8654
gene-OL67_RS01775	1506	1238.22	956	23.0341
gene-OL67_RS01780	690	422.222	1486	105
gene-OL67_RS01785	819	551.222	26	1.40721
gene-OL67_RS01790	909	641.222	54	2.51244
gene-OL67_RS01795	870	602.222	78	3.86411
gene-OL67_RS01800	1371	1103.22	64	1.73073
gene-OL67_RS01805	615	347.233	21	1.8043
gene-OL67_RS01810	735	467.222	84	5.36373
gene-OL67_RS01815	477	209.707	30	4.26794
gene-OL67_RS01820	597	329.245	68	6.1617
gene-OL67_RS01825	1110	842.222	70	2.47961
gene-OL67_RS01830	867	599.222	74	3.6843
gene-OL67_RS01835	771	503.222	25	1.48215
gene-OL67_RS01840	684	416.222	38	2.72377
gene-OL67_RS01845	573	305.255	36	3.51844
gene-OL67_RS01850	684	416.222	299	21.4317
gene-OL67_RS01855	1143	875.222	249	8.48774
gene-OL67_RS01860	480	212.637	476	66.785
gene-OL67_RS01865	759	491.222	790	47.98
gene-OL67_RS01870	1143	875.222	451	15.3734
gene-OL67_RS01875	591	323.245	380	35.0722
gene-OL67_RS01880	1035	767.222	456	17.7319
gene-OL67_RS01885	1260	992.222	1682	50.5741
gene-OL67_RS01890	1212	944.222	1698	53.6506
gene-OL67_RS01895	2343	2075.22	2164	31.1103
gene-OL67_RS01900	1377	1109.22	430	11.5654
gene-OL67_RS01905	1155	887.222	837	28.1452
gene-OL67_RS01910	1029	761.222	912	35.7433
gene-OL67_RS01915	1944	1676.22	2094	37.2697
gene-OL67_RS01920	1779	1511.22	1594	31.4681
gene-OL67_RS01925	510	242.426	561	69.0391
gene-OL67_RS01930	630	362.222	375	30.8864
gene-OL67_RS01935	666	398.222	543	40.6805
gene-OL67_RS01940	3423	3155.22	10491	99.1969
gene-OL67_RS01945	471	203.769	20	2.92821
gene-OL67_RS01950	336	79.2504	242	91.1014
gene-OL67_RS01955	2958	2690.22	1855	20.5715
gene-OL67_RS01960	849	581.222	580	29.7713
gene-OL67_RS01965	1233	965.222	794	24.5417
gene-OL67_RS01970	1092	824.222	345	12.4878
gene-OL67_RS01975	1350	1082.22	741	20.4274
gene-OL67_RS01980	789	521.222	725	41.4979
gene-OL67_RS01985	1203	935.222	841	26.8283
gene-OL67_RS01990	975	707.222	480	20.2487
gene-OL67_RS01995	819	551.222	374	20.2421
gene-OL67_RS02000	687	419.222	565	40.2083
gene-OL67_RS02005	429	162.553	3372	618.875
gene-OL67_RS02010	1095	827.222	501	18.0687
gene-OL67_RS02015	792	524.222	4434	252.343
gene-OL67_RS02020	1230	962.222	6320	195.953
gene-OL67_RS02025	510	242.426	3082	379.285
gene-OL67_RS02030	417	150.956	1413	279.257
gene-OL67_RS02035	909	641.222	183	8.5144
gene-OL67_RS02040	798	530.222	212	11.9286
gene-OL67_RS02045	870	602.222	247	12.2363
gene-OL67_RS02050	1326	1058.22	1573	44.3469
gene-OL67_RS02055	561	293.295	1178	119.826
gene-OL67_RS02060	303	57.1066	266	138.965
gene-OL67_RS02065	1008	740.222	3840	154.768
gene-OL67_RS02070	531	263.342	914	103.547
gene-OL67_RS02075	900	632.222	3852	181.772
gene-OL67_RS02080	1512	1244.22	1642	39.3719
gene-OL67_RS02085	1182	914.222	5216	170.215
gene-OL67_RS02090	720	452.222	194	12.7986
gene-OL67_RS02095	765	497.222	1147	68.8215
gene-OL67_RS02100	1350	1082.22	2779	76.6096
gene-OL67_RS02105	606	338.245	870	76.736
gene-OL67_RS02110	1680	1412.22	81612	1724.1
gene-OL67_RS02115	285	47.1865	1648	1041.96
gene-OL67_RS02120	351	91.049	942	308.664
gene-OL67_RS02125	654	386.222	1251	96.6344
gene-OL67_RS02130	1254	986.222	5878	177.814
gene-OL67_RS02135	384	119.745	243	60.5426
gene-OL67_RS02140	1164	896.222	640	21.3047
gene-OL67_RS02145	747	479.222	1934	120.401
gene-OL67_RS02150	630	362.222	27191	2239.55
gene-OL67_RS02155	1167	899.222	1246	41.3392
gene-OL67_RS02160	792	524.222	4584	260.88
gene-OL67_RS02165	513	245.417	1938	235.591
gene-OL67_RS02170	1098	830.222	4009	144.063
gene-OL67_RS02175	921	653.222	5341	243.934
rna-OL67_RS02180	90	28.4615	24	25.1573
gene-OL67_RS02185	1182	914.222	810	26.4329
gene-OL67_RS02190	840	572.222	363	18.9258
gene-OL67_RS02195	210	25.2955	134	158.042
gene-OL67_RS02200	348	88.6706	25	8.41145
gene-OL67_RS02205	486	218.601	13	1.7742
gene-OL67_RS02210	699	431.222	235	16.2584
gene-OL67_RS02215	1098	830.222	923	33.1679
gene-OL67_RS02220	435	168.432	126	22.3181
gene-OL67_RS02225	945	677.222	859	37.8419
gene-OL67_RS02230	663	395.222	1064	80.3178
gene-OL67_RS02235	960	692.222	58	2.49973
gene-OL67_RS02240	945	677.222	24	1.05728
gene-OL67_RS02245	1431	1163.22	73	1.87228
gene-OL67_RS02250	1251	983.222	556	16.8707
gene-OL67_RS02255	2283	2015.22	1248	18.4758
gene-OL67_RS02260	1152	884.222	814	27.4647
gene-OL67_RS02265	396	130.885	648	147.705
gene-OL67_RS02270	279	44.2559	7	4.71886
gene-OL67_RS02275	798	530.222	37	2.08188
gene-OL67_RS02280	864	596.222	34	1.7013
gene-OL67_RS02285	1116	848.222	61	2.14551
gene-OL67_RS02290	1077	809.222	54	1.99084
gene-OL67_RS02295	1734	1466.22	392	7.97622
gene-OL67_RS02300	1131	863.222	1085	37.4989
gene-OL67_RS02305	909	641.222	558	25.9619
gene-OL67_RS02310	726	458.222	449	29.2336
gene-OL67_RS02315	1074	806.222	1544	57.1352
gene-OL67_RS02320	1287	1019.22	1101	32.2277
gene-OL67_RS02325	1365	1097.22	600	16.3143
gene-OL67_RS02330	1218	950.222	541	16.9857
gene-OL67_RS02335	843	575.222	184	9.54319
gene-OL67_RS02340	2571	2303.22	1096	14.1966
gene-OL67_RS02345	903	635.222	403	18.9274
gene-OL67_RS02350	714	446.222	246	16.4473
gene-OL67_RS02355	4647	4379.22	2730	18.5984
gene-OL67_RS02360	1071	803.222	407	15.1171
gene-OL67_RS02365	6486	6218.22	3437	16.4901
gene-OL67_RS02370	1464	1196.22	631	15.7372
gene-OL67_RS02375	753	485.222	447	27.4839
gene-OL67_RS02380	984	716.222	456	18.9945
gene-OL67_RS02385	1110	842.222	734	26.0004
gene-OL67_RS02390	951	683.222	1220	53.2732
gene-OL67_RS02395	3666	3398.22	5062	44.4407
gene-OL67_RS02400	1920	1652.22	3539	63.9033
gene-OL67_RS02405	1233	965.222	131	4.04907
gene-OL67_RS02410	975	707.222	300	12.6554
gene-OL67_RS02415	372	108.976	521	142.633
gene-OL67_RS02420	1416	1148.22	488	12.6796
gene-OL67_RS02425	486	218.601	117	15.9678
gene-OL67_RS02430	1428	1160.22	423	10.877
gene-OL67_RS02435	1062	794.222	1267	47.5933
gene-OL67_RS02440	513	245.417	492	59.8095
gene-OL67_RS02445	831	563.222	181	9.5876
gene-OL67_RS02450	771	503.222	142	8.4186
gene-OL67_RS02455	1452	1184.22	198	4.98819
gene-OL67_RS02460	363	101.153	3123	921.098
gene-OL67_RS02465	2850	2582.22	5965	68.9172
gene-OL67_RS02470	1239	971.222	769	23.6221
gene-OL67_RS02475	699	431.222	146	10.101
gene-OL67_RS02480	354	93.5052	14	4.46687
gene-OL67_RS02485	798	530.222	83	4.67016
gene-OL67_RS02490	465	197.843	132	19.9051
gene-OL67_RS02495	777	509.222	1165	68.2543
gene-OL67_RS02500	1416	1148.22	1042	27.074
gene-OL67_RS02505	540	272.333	377	41.3002
gene-OL67_RS02510	1056	788.222	779	29.4849
gene-OL67_RS02515	411	145.144	112	23.0213
gene-OL67_RS02520	1308	1040.22	241	6.91197
gene-OL67_RS02525	489	221.557	122	16.428
gene-OL67_RS02530	3051	2783.22	6339	67.9491
gene-OL67_RS02535	348	88.6706	42	14.1312
gene-OL67_RS02540	459	191.96	110	17.0959
gene-OL67_RS02545	696	428.222	1327	92.4513
gene-OL67_RS02550	342	83.9072	363	129.068
gene-OL67_RS02555	936	668.222	662	29.5562
gene-OL67_RS02560	708	440.222	1420	96.2338
gene-OL67_RS02565	654	386.222	8345	644.615
gene-OL67_RS02570	2196	1928.22	640	9.90225
gene-OL67_RS02575	1065	797.222	13	0.486491
gene-OL67_RS02580	1236	968.222	713	21.9698
gene-OL67_RS02585	873	605.222	1566	77.1948
gene-OL67_RS02590	345	86.2518	8342	2885.44
gene-OL67_RS02595	219	26.359	219	247.872
gene-OL67_RS02600	498	230.52	262	33.9082
gene-OL67_RS02605	690	422.222	615	43.4556
gene-OL67_RS02610	1032	764.222	838	32.7141
gene-OL67_RS02615	669	401.222	1124	83.5782
gene-OL67_RS02620	387	122.519	200	48.7009
gene-OL67_RS02625	696	428.222	956	66.604
gene-OL67_RS02630	489	221.557	1357	182.728
gene-OL67_RS02635	1170	902.222	2230	73.7399
gene-OL67_RS02640	1341	1073.22	3395	94.3759
gene-OL67_RS02645	510	242.426	573	70.5159
gene-OL67_RS02650	843	575.222	1738	90.1416
gene-OL67_RS02655	1161	893.222	803	26.8205
gene-OL67_RS02660	1914	1646.22	17085	309.626
gene-OL67_RS02665	579	311.255	1094	104.86
gene-OL67_RS02670	1677	1409.22	3222	68.2114
gene-OL67_RS02675	306	58.8185	292	148.108
gene-OL67_RS02680	903	635.222	1255	58.9426
gene-OL67_RS02685	414	148.046	119	23.9807
gene-OL67_RS02690	675	407.222	239	17.5097
gene-OL67_RS02695	2436	2168.22	1573	21.6439
gene-OL67_RS02700	1308	1040.22	1325	38.0015
