target_id	length	eff_length	est_counts	tpm
gene-OL67_RS00350	2055	1781.74	1364	18.8667
gene-OL67_RS00355	183	22.6142	215	234.306
gene-OL67_RS00360	933	659.741	72	2.68959
gene-OL67_RS00365	378	109.628	135	30.3487
gene-OL67_RS00370	762	488.741	525	26.4732
gene-OL67_RS00375	645	371.741	1052	69.7432
gene-OL67_RS00380	3129	2855.74	1192	10.2869
gene-OL67_RS00385	921	647.741	142	5.40273
gene-OL67_RS00390	945	671.741	5651	207.324
gene-OL67_RS00395	1269	995.741	591	14.6274
gene-OL67_RS00400	1071	797.741	441	13.6239
gene-OL67_RS00405	1242	968.741	7524	191.411
gene-OL67_RS00410	921	647.741	550	20.9261
gene-OL67_RS00415	621	347.741	394	27.9233
gene-OL67_RS00420	966	692.741	412	14.6573
gene-OL67_RS00425	456	183.602	227	30.4701
gene-OL67_RS00430	1494	1220.74	2172	43.8493
gene-OL67_RS00435	834	560.741	958	42.1046
gene-OL67_RS00440	939	665.741	101	3.73889
gene-OL67_RS00445	624	350.741	438	30.7761
gene-OL67_RS00450	549	275.813	181	16.173
gene-OL67_RS00455	702	428.741	296	17.0146
gene-OL67_RS00460	345	82.2202	599	179.546
gene-OL67_RS00465	846	572.741	323	13.8986
gene-OL67_RS00470	1395	1121.74	1392	30.5825
gene-OL67_RS00475	396	125.695	842	165.09
gene-OL67_RS00480	651	377.741	1476	96.2983
gene-OL67_RS00485	1155	881.741	897	25.0713
gene-OL67_RS00490	1179	905.741	53	1.44211
gene-OL67_RS00495	1023	749.741	3086	101.44
gene-OL67_RS00500	336	75.4292	109	35.6134
gene-OL67_RS00505	1593	1319.74	1052	19.6451
gene-OL67_RS00510	1071	797.741	68	2.10074
gene-OL67_RS00515	1032	758.741	210	6.82106
gene-OL67_RS00520	750	476.741	237	12.2516
gene-OL67_RS00525	777	503.741	174	8.51272
gene-OL67_RS00530	1185	911.741	1732	46.8169
gene-OL67_RS00535	771	497.741	714	35.3526
gene-OL67_RS00540	1410	1136.74	247	5.35503
gene-OL67_RS00545	435	162.963	412	62.3065
gene-OL67_RS00550	1275	1001.74	739	18.1809
gene-OL67_RS00555	1578	1304.74	1988	37.5507
gene-OL67_RS00560	837	563.741	984	43.0172
gene-OL67_RS00565	1677	1403.74	475	8.33936
gene-OL67_RS00570	840	566.741	173	7.52294
gene-OL67_RS00575	1125	851.741	6478	187.439
gene-OL67_RS00580	1113	839.741	101	2.96416
gene-OL67_RS00585	921	647.741	138	5.25054
gene-OL67_RS00590	1326	1052.74	341	7.98287
gene-OL67_RS00595	3450	3176.74	5094	39.5188
gene-OL67_RS00600	2394	2120.74	1668	19.3836
gene-OL67_RS00605	621	347.741	108	7.6541
rna-OL67_RS00610	75	25.625	38	36.5465
gene-OL67_RS00615	180	22.7814	23	24.8814
gene-OL67_RS00620	1272	998.741	477	11.7704
gene-OL67_RS00625	477	204.312	390	47.0433
gene-OL67_RS00630	543	269.822	61	5.57159
gene-OL67_RS00635	1302	1028.74	1242	29.7538
gene-OL67_RS00640	480	207.264	793	94.2923
gene-OL67_RS00645	459	186.559	155	20.4758
gene-OL67_RS00650	396	125.695	165	32.3514
gene-OL67_RS00655	591	317.774	27	2.09398
gene-OL67_RS00660	879	605.741	330	13.4262
gene-OL67_RS00665	219	25.922	1312	1247.36
gene-OL67_RS00670	582	308.774	491	39.1893
gene-OL67_RS00675	1023	749.741	489	16.074
gene-OL67_RS00680	183	22.6142	71	77.3756
rna-OL67_RS00685	75	25.625	26	25.0055
gene-OL67_RS00690	1113	839.741	436	12.7958
gene-OL67_RS00695	216	25.8263	7	6.67977
gene-OL67_RS00700	396	125.695	538	105.485
gene-OL67_RS00705	243	30.0758	267	218.786
gene-OL67_RS00710	3099	2825.74	3545	30.9179
gene-OL67_RS00715	657	383.741	572	36.7353
gene-OL67_RS00720	429	157.156	900	141.136
gene-OL67_RS00725	366	99.2815	1108	275.041
gene-OL67_RS00730	420	148.402	639	106.118
gene-OL67_RS00735	390	120.232	29	5.94433
gene-OL67_RS00740	306	55.2781	43	19.1708
gene-OL67_RS00745	255	33.0652	9	6.70808
gene-OL67_RS00750	210	25.0753	3	2.9485
gene-OL67_RS00755	1434	1160.74	131	2.78139
gene-OL67_RS00760	555	281.813	335	29.2962
gene-OL67_RS00765	300	51.8105	56	26.6377
gene-OL67_RS00770	897	623.741	46	1.81752
gene-OL67_RS00775	237	28.7665	0	0
gene-OL67_RS00780	747	473.741	9	0.468196
gene-OL67_RS00785	477	204.312	24	2.89497
gene-OL67_RS00790	1212	938.741	24	0.630074
gene-OL67_RS00795	726	452.741	31	1.68748
gene-OL67_RS00800	288	45.5297	12	6.49549
gene-OL67_RS00805	1335	1061.74	742	17.2231
gene-OL67_RS00810	2058	1784.74	489	6.75243
gene-OL67_RS00815	1386	1112.74	287	6.35644
gene-OL67_RS00820	1578	1304.74	212	4.0044
gene-OL67_RS00825	1026	752.741	326	10.6733
gene-OL67_RS00830	639	365.741	546	36.7913
gene-OL67_RS00835	420	148.402	4378	727.047
gene-OL67_RS00840	789	515.741	398	19.0186
gene-OL67_RS00845	951	677.741	947	34.436
gene-OL67_RS00850	798	524.741	442	20.7589
gene-OL67_RS00855	789	515.741	1122	53.6151
gene-OL67_RS00860	1197	923.741	725	19.3426
gene-OL67_RS00865	1128	854.741	1311.43	37.8125
gene-OL67_RS00870	507	233.991	18316	1929.12
gene-OL67_RS00875	846	572.741	421	18.1155
gene-OL67_RS00880	162	23.9362	248	255.343
gene-OL67_RS00885	1329	1055.74	367	8.56712
gene-OL67_RS00890	969	695.741	140	4.95914
gene-OL67_RS00895	1272	998.741	809	19.9628
gene-OL67_RS00900	405	134.047	172	31.6225
gene-OL67_RS00905	1242	968.741	340	8.64963
gene-OL67_RS00910	714	440.741	933	52.1704
gene-OL67_RS00915	1170	896.741	2285	62.7979
gene-OL67_RS00920	2367	2093.74	3946	46.4473
gene-OL67_RS00925	1305	1031.74	2789	66.6199
gene-OL67_RS00930	3693	3419.74	39365	283.69
gene-OL67_RS00935	1935	1661.74	14673	217.611
gene-OL67_RS00940	1338	1064.74	5018	116.148
gene-OL67_RS00945	1509	1235.74	2627	52.3913
gene-OL67_RS00950	666	392.741	501	31.4382
gene-OL67_RS00955	1113	839.741	3342	98.0816
gene-OL67_RS00960	2517	2243.74	261	2.86678
gene-OL67_RS00965	402	131.257	93	17.4617
gene-OL67_RS00970	837	563.741	374	16.35
gene-OL67_RS00975	645	371.741	224	14.8503
gene-OL67_RS00980	726	452.741	180	9.79826
gene-OL67_RS00985	426	154.26	126	20.13
gene-OL67_RS00990	918	644.741	211	8.06535
gene-OL67_RS00995	876	602.741	26	1.06309
gene-OL67_RS01000	1086	812.741	46	1.39486
gene-OL67_RS01005	768	494.741	5	0.249068
gene-OL67_RS01010	774	500.741	19	0.935119
gene-OL67_RS01015	1938	1664.74	80	1.18432
gene-OL67_RS01020	1161	887.741	158	4.38629
gene-OL67_RS01025	918	644.741	358	13.6843
gene-OL67_RS01030	1665	1391.74	58720	1039.81
gene-OL67_RS01035	990	716.741	1138	39.1297
rna-OL67_RS01040	75	25.625	73	70.2078
gene-OL67_RS01045	972	698.741	347	12.2388
gene-OL67_RS01050	1302	1028.74	1225	29.3465
gene-OL67_RS01055	882	608.741	352	14.2507
gene-OL67_RS01060	882	608.741	313	12.6718
gene-OL67_RS01065	1047	773.741	586	18.665
gene-OL67_RS01070	1002	728.741	340	11.4983
gene-OL67_RS01075	1071	797.741	168	5.19008
gene-OL67_RS01080	1521	1247.74	1428	28.2053
gene-OL67_RS01085	1185	911.741	351	9.48772
gene-OL67_RS01090	1344	1070.74	5742	132.162
gene-OL67_RS01095	873	599.741	159	6.53371
gene-OL67_RS01100	1182	908.741	514	13.9396
gene-OL67_RS01105	657	383.741	32	2.05512
gene-OL67_RS01110	930	656.741	1372	51.4857
gene-OL67_RS01115	762	488.741	609	30.7089
gene-OL67_RS01120	798	524.741	1860	87.3563
gene-OL67_RS01125	945	671.741	857	31.4416
gene-OL67_RS01130	777	503.741	780	38.1605
gene-OL67_RS01135	1890	1616.74	1959	29.8621
gene-OL67_RS01140	672	398.741	487	30.0999
gene-OL67_RS01145	246	30.6959	5	4.01436
gene-OL67_RS01150	462	189.528	252	32.7683
gene-OL67_RS01155	315	60.9681	460	185.944
gene-OL67_RS01160	1911	1637.74	1984	29.8554
gene-OL67_RS01165	963	689.741	521	18.6156
gene-OL67_RS01170	729	455.741	748	40.4492
gene-OL67_RS01175	909	635.741	497	19.2665
gene-OL67_RS01180	528	254.909	267	25.8138
gene-OL67_RS01185	1371	1097.74	7837	175.945
gene-OL67_RS01190	255	33.0652	810	603.727
gene-OL67_RS01195	474	201.366	1587	194.23
gene-OL67_RS01200	606	332.763	501	37.1047
gene-OL67_RS01205	1311	1037.74	922	21.8962
gene-OL67_RS01210	408	136.869	133	23.9481
gene-OL67_RS01215	558	284.803	212	18.345
gene-OL67_RS01220	996	722.741	1106	37.7137
gene-OL67_RS01225	762	488.741	857	43.2144
gene-OL67_RS01230	543	269.822	495	45.2121
gene-OL67_RS01235	1491	1217.74	1274	25.7834
gene-OL67_RS01240	3393	3119.74	1506	11.8969
gene-OL67_RS01245	510	236.983	208	21.6308
gene-OL67_RS01250	855	581.741	788	33.3828
gene-OL67_RS01255	558	284.803	659	57.0252
gene-OL67_RS01260	948	674.741	375	13.6968
gene-OL67_RS01265	1707	1433.74	291	5.00206
gene-OL67_RS01270	1038	764.741	81	2.61034
gene-OL67_RS01275	465	192.451	761	97.4517
gene-OL67_RS01280	486	213.138	102	11.7941
gene-OL67_RS01285	135	22.3496	65	71.6754
gene-OL67_RS01290	669	395.741	1212	75.4776
gene-OL67_RS01295	336	75.4292	128	41.8212
gene-OL67_RS01300	726	452.741	420	22.8626
gene-OL67_RS01305	903	629.741	316	12.3666
gene-OL67_RS01310	642	368.741	364	24.328
gene-OL67_RS01315	492	219.073	168	18.8993
gene-OL67_RS01320	813	539.741	216	9.86267
gene-OL67_RS01325	1257	983.741	384	9.62004
gene-OL67_RS01330	1020	746.741	1349	44.5213
gene-OL67_RS01335	471	198.379	1520	188.831
gene-OL67_RS01340	384	114.885	560	120.13
gene-OL67_RS01345	495	222.044	1440	159.827
gene-OL67_RS01350	1650	1376.74	5725	102.482
gene-OL67_RS01355	1749	1475.74	793	13.2431
gene-OL67_RS01360	837	563.741	81	3.54105
gene-OL67_RS01365	999	725.741	611	20.7485
gene-OL67_RS01370	213	25.4485	9	8.71579
gene-OL67_RS01375	768	494.741	158	7.87056
gene-OL67_RS01380	180	22.7814	7416	8022.62
gene-OL67_RS01385	867	593.741	148	6.14315
gene-OL67_RS01390	942	668.741	200	7.37052
gene-OL67_RS01395	723	449.741	13133	719.661
gene-OL67_RS01400	1176	902.741	17018	464.592
gene-OL67_RS01405	822	548.741	1947	87.443
gene-OL67_RS01410	936	662.741	218	8.1066
gene-OL67_RS01415	441	168.842	67	9.77959
gene-OL67_RS01420	564	290.794	872	73.9023
gene-OL67_RS01425	1395	1121.74	1608	35.3281
gene-OL67_RS01430	186	22.7356	193	209.208
gene-OL67_RS01435	1266	992.741	1252	31.081
gene-OL67_RS01440	2814	2540.74	2025	19.6422
gene-OL67_RS01445	882	608.741	803	32.5094
gene-OL67_RS01450	678	404.741	158	9.62069
gene-OL67_RS01455	900	626.741	477	18.7567
gene-OL67_RS01460	750	476.741	336	17.3693
gene-OL67_RS01465	606	332.763	165	12.2201
gene-OL67_RS01470	315	60.9681	202	81.6535
gene-OL67_RS01475	1398	1124.74	7239	158.618
gene-OL67_RS01480	390	120.232	462	94.6994
gene-OL67_RS01485	528	254.909	728	70.3838
gene-OL67_RS01490	435	162.963	704	106.465
gene-OL67_RS01495	1554	1280.74	9712	186.885
gene-OL67_RS01500	2958	2684.74	18553	170.309
gene-OL67_RS01505	885	611.741	18939	762.985
gene-OL67_RS01510	357	91.7979	1809	485.659
gene-OL67_RS01515	1194	920.741	22939	613.993
gene-OL67_RS01520	963	689.741	14056	502.229
gene-OL67_RS01525	756	482.741	678	34.6132
gene-OL67_RS01530	330	71.2267	3448	1193.03
gene-OL67_RS01535	855	581.741	44	1.86401
gene-OL67_RS01540	549	275.813	303	27.0741
gene-OL67_RS01545	204	24.3595	37	37.4334
gene-OL67_RS01550	1032	758.741	578	18.7742
gene-OL67_RS01555	633	359.741	37	2.53477
gene-OL67_RS01560	690	416.741	176	10.4081
gene-OL67_RS01565	384	114.885	2504	537.151
gene-OL67_RS01570	372	104.461	923	217.757
gene-OL67_RS01575	1806	1532.74	7092	114.032
gene-OL67_RS01580	915	641.741	1263	48.5031
gene-OL67_RS01585	135	22.3496	9	9.92428
gene-OL67_RS01590	780	506.741	2491	121.147
gene-OL67_RS01595	201	24.0029	11519	11827.1
gene-OL67_RS01600	1182	908.741	6239	169.2
gene-OL67_RS01605	876	602.741	952	38.9253
gene-OL67_RS01610	705	431.741	149	8.50529
gene-OL67_RS01615	318	62.878	2091	819.561
gene-OL67_RS01620	1968	1694.74	616	8.95785
gene-OL67_RS01625	1404	1130.74	173	3.77059
gene-OL67_RS01630	1281	1007.74	1034	25.287
gene-OL67_RS01635	720	446.741	1187	65.4819
gene-OL67_RS01640	642	368.741	1071	71.5804
gene-OL67_RS01645	1539	1265.74	765	14.8951
gene-OL67_RS01650	759	485.741	376	19.077
gene-OL67_RS01655	891	617.741	1350	53.8584
gene-OL67_RS01660	924	650.741	1374	52.0361
gene-OL67_RS01665	966	692.741	951	33.8326
gene-OL67_RS01670	1095	821.741	951	28.5215
gene-OL67_RS01675	1530	1256.74	1720	33.7294
gene-OL67_RS01680	996	722.741	21359	728.324
gene-OL67_RS01685	417	145.5	133	22.5275
gene-OL67_RS01690	597	323.763	404	30.7525
gene-OL67_RS01695	564	290.794	7068	599.015
gene-OL67_RS01700	456	183.602	1227	164.7
gene-OL67_RS01705	867	593.741	2875	119.335
gene-OL67_RS01710	768	494.741	1979	98.5812
gene-OL67_RS01715	1074	800.741	2884	88.7625
gene-OL67_RS01720	474	201.366	1552	189.947
gene-OL67_RS01725	774	500.741	4180	205.726
gene-OL67_RS01730	285	44.1657	1055	588.699
gene-OL67_RS01735	978	704.741	6849	239.51
gene-OL67_RS01740	1203	929.741	9604	254.575
gene-OL67_RS01745	1647	1373.74	909	16.3074
gene-OL67_RS01750	2094	1820.74	401	5.42778
gene-OL67_RS01755	1176	902.741	88	2.4024
gene-OL67_RS01760	1200	926.741	255	6.78122
gene-OL67_RS01765	1146	872.741	174	4.91349
gene-OL67_RS01770	465	192.451	30	3.84172
gene-OL67_RS01775	1506	1232.74	327	6.53736
gene-OL67_RS01780	690	416.741	1403	82.9694
gene-OL67_RS01785	819	545.741	11	0.496744
gene-OL67_RS01790	909	635.741	51	1.97704
gene-OL67_RS01795	870	596.741	57	2.35405
gene-OL67_RS01800	1371	1097.74	30	0.673516
gene-OL67_RS01805	615	341.741	25	1.80289
gene-OL67_RS01810	735	461.741	467	24.9256
gene-OL67_RS01815	477	204.312	142	17.1286
gene-OL67_RS01820	597	323.763	151	11.4941
gene-OL67_RS01825	1110	836.741	229	6.74483
gene-OL67_RS01830	867	593.741	225	9.33924
gene-OL67_RS01835	771	497.741	74	3.66399
gene-OL67_RS01840	684	410.741	81	4.86008
gene-OL67_RS01845	573	299.774	52	4.275
gene-OL67_RS01850	684	410.741	310	18.6003
gene-OL67_RS01855	1143	869.741	247	6.99896
gene-OL67_RS01860	480	207.264	254	30.2021
gene-OL67_RS01865	759	485.741	445	22.5778
gene-OL67_RS01870	1143	869.741	170	4.8171
gene-OL67_RS01875	591	317.774	148	11.4781
gene-OL67_RS01880	1035	761.741	188	6.08243
gene-OL67_RS01885	1260	986.741	1004	25.0759
gene-OL67_RS01890	1212	938.741	1118	29.351
gene-OL67_RS01895	2343	2069.74	2722	32.4114
gene-OL67_RS01900	1377	1103.74	205	4.57734
gene-OL67_RS01905	1155	881.741	434	12.1304
gene-OL67_RS01910	1029	755.741	602	19.6313
gene-OL67_RS01915	1944	1670.74	1222	18.0255
gene-OL67_RS01920	1779	1505.74	985	16.1218
gene-OL67_RS01925	510	236.983	444	46.1734
gene-OL67_RS01930	630	356.741	313	21.6231
gene-OL67_RS01935	666	392.741	542	34.011
gene-OL67_RS01940	3423	3149.74	9908	77.5242
gene-OL67_RS01945	471	198.379	17	2.11193
gene-OL67_RS01950	336	75.4292	235	76.7812
gene-OL67_RS01955	2958	2684.74	1128	10.3546
gene-OL67_RS01960	849	575.741	209	8.94634
gene-OL67_RS01965	1233	959.741	570	14.6368
gene-OL67_RS01970	1092	818.741	235	7.07372
gene-OL67_RS01975	1350	1076.74	495	11.3297
gene-OL67_RS01980	789	515.741	346	16.5337
gene-OL67_RS01985	1203	929.741	683	18.1044
gene-OL67_RS01990	975	701.741	429	15.0663
gene-OL67_RS01995	819	545.741	275	12.4186
gene-OL67_RS02000	687	413.741	559	33.2973
gene-OL67_RS02005	429	157.156	1682	263.768
gene-OL67_RS02010	1095	821.741	392	11.7565
gene-OL67_RS02015	792	518.741	2086	99.1037
gene-OL67_RS02020	1230	956.741	2852	73.4652
gene-OL67_RS02025	510	236.983	1660	172.63
gene-OL67_RS02030	417	145.5	1301	220.363
gene-OL67_RS02035	909	635.741	139	5.38841
gene-OL67_RS02040	798	524.741	244	11.4596
gene-OL67_RS02045	870	596.741	236	9.74658
gene-OL67_RS02050	1326	1052.74	885	20.718
gene-OL67_RS02055	561	287.794	1358	116.291
gene-OL67_RS02060	303	53.5933	399	183.48
gene-OL67_RS02065	1008	734.741	3920	131.486
gene-OL67_RS02070	531	257.892	401	38.3207
gene-OL67_RS02075	900	626.741	4584	180.253
gene-OL67_RS02080	1512	1238.74	1108	22.0438
gene-OL67_RS02085	1182	908.741	2775	75.2574
gene-OL67_RS02090	720	446.741	285	15.7223
gene-OL67_RS02095	765	491.741	697	34.9319
gene-OL67_RS02100	1350	1076.74	2005	45.8912
gene-OL67_RS02105	606	332.763	436	32.2907
gene-OL67_RS02110	1680	1406.74	32488	569.161
gene-OL67_RS02115	285	44.1657	2176	1214.23
gene-OL67_RS02120	351	86.9281	833	236.163
gene-OL67_RS02125	654	380.741	698	45.1806
gene-OL67_RS02130	1254	980.741	4396	110.466
gene-OL67_RS02135	384	114.885	217	46.5502
gene-OL67_RS02140	1164	890.741	310	8.57702
gene-OL67_RS02145	747	473.741	1256	65.3394
gene-OL67_RS02150	630	356.741	10754	742.922
gene-OL67_RS02155	1167	893.741	370	10.2027
gene-OL67_RS02160	792	518.741	3289	156.257
gene-OL67_RS02165	513	239.983	1866	191.627
gene-OL67_RS02170	1098	824.741	2236	66.816
gene-OL67_RS02175	921	647.741	2423	92.1888
rna-OL67_RS02180	90	32.0909	6	4.60782
gene-OL67_RS02185	1182	908.741	1096	29.7233
gene-OL67_RS02190	840	566.741	556	24.1778
gene-OL67_RS02195	210	25.0753	121	118.923
gene-OL67_RS02200	348	84.5454	27	7.87046
gene-OL67_RS02205	486	213.138	12	1.38755
gene-OL67_RS02210	699	425.741	172	9.95656
gene-OL67_RS02215	1098	824.741	559	16.704
gene-OL67_RS02220	435	162.963	67	10.1324
gene-OL67_RS02225	945	671.741	647	23.7372
gene-OL67_RS02230	663	389.741	583	36.8654
gene-OL67_RS02235	960	686.741	253	9.07933
gene-OL67_RS02240	945	671.741	53	1.94447
gene-OL67_RS02245	1431	1157.74	79	1.68167
gene-OL67_RS02250	1251	977.741	529	13.3339
gene-OL67_RS02255	2283	2009.74	911	11.1713
gene-OL67_RS02260	1152	878.741	906	25.4094
gene-OL67_RS02265	396	125.695	770	150.973
gene-OL67_RS02270	279	41.4234	10	5.9495
gene-OL67_RS02275	798	524.741	24	1.12718
gene-OL67_RS02280	864	590.741	31	1.29327
gene-OL67_RS02285	1116	842.741	36	1.05277
gene-OL67_RS02290	1077	803.741	40	1.22651
gene-OL67_RS02295	1734	1460.74	103	1.73776
gene-OL67_RS02300	1131	857.741	615	17.6704
gene-OL67_RS02305	909	635.741	494	19.1502
gene-OL67_RS02310	726	452.741	296	16.1127
gene-OL67_RS02315	1074	800.741	1941	59.7392
gene-OL67_RS02320	1287	1013.74	1014	24.6512
gene-OL67_RS02325	1365	1091.74	702	15.8469
gene-OL67_RS02330	1218	944.741	326	8.50415
gene-OL67_RS02335	843	569.741	39	1.68699
gene-OL67_RS02340	2571	2297.74	444	4.76221
gene-OL67_RS02345	903	629.741	228	8.92276
gene-OL67_RS02350	714	440.741	133	7.43694
gene-OL67_RS02355	4647	4373.74	1718	9.68047
gene-OL67_RS02360	1071	797.741	291	8.98995
gene-OL67_RS02365	6486	6212.74	2790	11.0674
gene-OL67_RS02370	1464	1190.74	810	16.7646
gene-OL67_RS02375	753	479.741	291	14.949
gene-OL67_RS02380	984	710.741	484	16.7826
gene-OL67_RS02385	1110	836.741	989	29.1294
gene-OL67_RS02390	951	677.741	924	33.5996
gene-OL67_RS02395	3666	3392.74	2618	19.0171
gene-OL67_RS02400	1920	1646.74	1798	26.9086
gene-OL67_RS02405	1233	959.741	129	3.31255
gene-OL67_RS02410	975	701.741	178	6.25129
gene-OL67_RS02415	372	104.461	364	85.8761
gene-OL67_RS02420	1416	1142.74	523	11.2792
gene-OL67_RS02425	486	213.138	104	12.0254
gene-OL67_RS02430	1428	1154.74	653	13.9365
gene-OL67_RS02435	1062	788.741	1605	50.1495
gene-OL67_RS02440	513	239.983	650	66.7512
gene-OL67_RS02445	831	557.741	130	5.7443
gene-OL67_RS02450	771	497.741	103	5.09988
gene-OL67_RS02455	1452	1178.74	225	4.70425
gene-OL67_RS02460	363	96.7237	2166	551.889
gene-OL67_RS02465	2850	2576.74	1744	16.6802
gene-OL67_RS02470	1239	965.741	596	15.2094
gene-OL67_RS02475	699	425.741	482	27.9015
gene-OL67_RS02480	354	89.3576	76	20.9608
gene-OL67_RS02485	798	524.741	300	14.0897
gene-OL67_RS02490	465	192.451	352	45.0762
gene-OL67_RS02495	777	503.741	525	25.6849
gene-OL67_RS02500	1416	1142.74	847	18.2668
gene-OL67_RS02505	540	266.831	268	24.7528
gene-OL67_RS02510	1056	782.741	547	17.2225
gene-OL67_RS02515	411	139.712	115	20.2858
gene-OL67_RS02520	1308	1034.74	222	5.28747
gene-OL67_RS02525	489	216.095	125	14.2558
gene-OL67_RS02530	3051	2777.74	5266	46.7213
gene-OL67_RS02535	348	84.5454	125	36.4373
gene-OL67_RS02540	459	186.559	109	14.3991
gene-OL67_RS02545	696	422.741	1228	71.5897
gene-OL67_RS02550	342	79.8425	872	269.159
gene-OL67_RS02555	936	662.741	311	11.5649
gene-OL67_RS02560	708	434.741	1069	60.6001
gene-OL67_RS02565	654	380.741	5143	332.9
gene-OL67_RS02570	2196	1922.74	494	6.33188
gene-OL67_RS02575	1065	791.741	9	0.280147
gene-OL67_RS02580	1236	962.741	632	16.1783
gene-OL67_RS02585	873	599.741	890	36.5723
gene-OL67_RS02590	345	82.2202	8517	2552.9
gene-OL67_RS02595	219	25.922	1970	1872.94
gene-OL67_RS02600	498	225.029	310	33.9508
gene-OL67_RS02605	690	416.741	565	33.4125
gene-OL67_RS02610	1032	758.741	525	17.0527
gene-OL67_RS02615	669	395.741	539	33.5663
gene-OL67_RS02620	387	117.58	89	18.6544
gene-OL67_RS02625	696	422.741	535	31.1893
gene-OL67_RS02630	489	216.095	687	78.35
gene-OL67_RS02635	1170	896.741	870	23.9099
gene-OL67_RS02640	1341	1067.74	1478	34.1142
gene-OL67_RS02645	510	236.983	301	31.3023
gene-OL67_RS02650	843	569.741	936	40.4878
gene-OL67_RS02655	1161	887.741	343	9.52213
gene-OL67_RS02660	1914	1640.74	21406	321.53
gene-OL67_RS02665	579	305.774	684	55.1292
gene-OL67_RS02670	1677	1403.74	6479	113.749
gene-OL67_RS02675	306	55.2781	136	60.6334
gene-OL67_RS02680	903	629.741	728	28.4902
gene-OL67_RS02685	414	142.626	88	15.2058
gene-OL67_RS02690	675	401.741	90	5.52106
gene-OL67_RS02695	2436	2162.74	1502	17.1156
gene-OL67_RS02700	1308	1034.74	1368	32.5822
gene-OL67_RS02705	507	233.991	251	26.4363
