target_id	length	eff_length	est_counts	tpm
gene-OL67_RS00455	702	424.945	240	19.9966
gene-OL67_RS00460	345	78.8265	473	212.455
gene-OL67_RS00465	846	568.93	381	23.7106
gene-OL67_RS00470	1395	1117.93	1542	48.8368
gene-OL67_RS00475	396	122.359	1291	373.565
gene-OL67_RS00480	651	373.957	1393	131.888
gene-OL67_RS00485	1155	877.93	690	27.827
gene-OL67_RS00490	1179	901.93	66	2.59089
gene-OL67_RS00495	1023	745.93	3514	166.794
gene-OL67_RS00500	336	72.2406	112	54.8927
gene-OL67_RS00505	1593	1315.93	3676	98.9054
gene-OL67_RS00510	1071	793.93	147	6.5556
gene-OL67_RS00515	1032	754.93	246	11.5373
gene-OL67_RS00520	750	472.93	349	26.128
gene-OL67_RS00525	777	499.93	266	18.8386
gene-OL67_RS00530	1185	907.93	2917	113.753
gene-OL67_RS00535	771	493.93	703	50.3926
gene-OL67_RS00540	1410	1132.93	261	8.15671
gene-OL67_RS00545	435	159.336	436	96.8833
gene-OL67_RS00550	1275	997.93	435	15.4336
gene-OL67_RS00555	1578	1300.93	891	24.2494
gene-OL67_RS00560	837	559.93	412	26.052
gene-OL67_RS00565	1677	1399.93	320	8.09321
gene-OL67_RS00570	840	562.93	186	11.6987
gene-OL67_RS00575	1125	847.93	6322	263.98
gene-OL67_RS00580	1113	835.93	276	11.6901
gene-OL67_RS00585	921	643.93	303	16.6602
gene-OL67_RS00590	1326	1048.93	529	17.8561
gene-OL67_RS00595	3450	3172.93	2274	25.3751
gene-OL67_RS00600	2394	2116.93	1399	23.3985
gene-OL67_RS00605	621	343.969	85	8.74937
rna-OL67_RS00610	75	40.6	26	22.6738
gene-OL67_RS00615	180	22.1271	15	24.0019
gene-OL67_RS00620	1272	994.93	434	15.4445
gene-OL67_RS00625	477	200.439	436	77.016
gene-OL67_RS00630	543	266.119	145	19.2917
gene-OL67_RS00635	1302	1024.93	1853	64.0116
gene-OL67_RS00640	480	203.399	801	139.432
gene-OL67_RS00645	459	182.645	288	55.8294
gene-OL67_RS00650	396	122.359	190	54.9786
gene-OL67_RS00655	591	314.013	36	4.05912
gene-OL67_RS00660	879	601.93	489	28.7634
gene-OL67_RS00665	219	23.8781	1080	1601.41
gene-OL67_RS00670	582	305.024	539	62.5652
gene-OL67_RS00675	1023	745.93	528	25.0618
gene-OL67_RS00680	183	22.288	79	125.497
rna-OL67_RS00685	75	40.6	35	30.5225
gene-OL67_RS00690	1113	835.93	751	31.8088
gene-OL67_RS00695	216	23.5286	38	57.1829
gene-OL67_RS00700	396	122.359	616	178.246
gene-OL67_RS00705	243	27.3626	279	361.014
gene-OL67_RS00710	3099	2821.93	4435	55.6448
gene-OL67_RS00715	657	379.957	864	80.5112
gene-OL67_RS00720	429	153.572	1116	257.293
gene-OL67_RS00725	366	95.6586	1396	516.7
gene-OL67_RS00730	420	144.983	300	73.2625
gene-OL67_RS00735	390	116.891	17	5.14926
gene-OL67_RS00740	306	52.5837	19	12.7932
gene-OL67_RS00745	255	30.6339	3	3.46734
gene-OL67_RS00750	210	23.0749	2	3.06879
gene-OL67_RS00755	1434	1156.93	79	2.41767
gene-OL67_RS00760	555	278.082	369	46.9819
gene-OL67_RS00765	300	49.1529	76	54.7446
gene-OL67_RS00770	897	619.93	31	1.7705
gene-OL67_RS00775	237	26.3873	2	2.68357
gene-OL67_RS00780	747	469.93	15	1.13015
gene-OL67_RS00785	477	200.439	27	4.76934
gene-OL67_RS00790	1212	934.93	14	0.530184
gene-OL67_RS00795	726	448.93	25	1.97169
gene-OL67_RS00800	288	43.1239	25	20.5258
gene-OL67_RS00805	1335	1057.93	178	5.95718
gene-OL67_RS00810	2058	1780.93	2101	41.7692
gene-OL67_RS00815	1386	1108.93	1395	44.5397
gene-OL67_RS00820	1578	1300.93	1745	47.4918
gene-OL67_RS00825	1026	748.93	1246	58.9053
gene-OL67_RS00830	639	361.957	2370	231.829
gene-OL67_RS00835	420	144.983	13768	3362.26
gene-OL67_RS00840	789	511.93	1090	75.3864
gene-OL67_RS00845	951	673.93	568	29.8408
gene-OL67_RS00850	798	520.93	601	40.8481
gene-OL67_RS00855	789	511.93	1237	85.5532
gene-OL67_RS00860	1197	919.93	795	30.5978
gene-OL67_RS00865	1128	850.93	1387.01	57.7117
gene-OL67_RS00870	507	230.236	504	77.506
gene-OL67_RS00875	846	568.93	769	47.8569
gene-OL67_RS00880	162	23.504	396	596.529
gene-OL67_RS00885	1329	1051.93	1327	44.6644
gene-OL67_RS00890	969	691.93	353	18.063
gene-OL67_RS00895	1272	994.93	335	11.9215
gene-OL67_RS00900	405	130.75	113	30.5994
gene-OL67_RS00905	1242	964.93	190	6.97164
gene-OL67_RS00910	714	436.93	513	41.5703
gene-OL67_RS00915	1170	892.93	2065	81.8804
gene-OL67_RS00920	2367	2089.93	3724	63.0892
gene-OL67_RS00925	1305	1027.93	1800	61.9992
gene-OL67_RS00930	3693	3415.93	17785	184.341
gene-OL67_RS00935	1935	1657.93	2046	43.6935
gene-OL67_RS00940	1338	1060.93	907	30.269
gene-OL67_RS00945	1509	1231.93	510	14.6576
gene-OL67_RS00950	666	388.945	422	38.4151
gene-OL67_RS00955	1113	835.93	3818	161.712
gene-OL67_RS00960	2517	2239.93	165	2.60812
gene-OL67_RS00965	402	127.978	62	17.1528
gene-OL67_RS00970	837	559.93	471	29.7827
gene-OL67_RS00975	645	367.957	242	23.286
gene-OL67_RS00980	726	448.93	187	14.7482
gene-OL67_RS00985	426	150.705	112	26.3129
gene-OL67_RS00990	918	640.93	175	9.66729
gene-OL67_RS00995	876	598.93	31	1.83258
gene-OL67_RS01000	1086	808.93	64	2.80121
gene-OL67_RS01005	768	490.93	13	0.937564
gene-OL67_RS01010	774	496.93	40	2.84998
gene-OL67_RS01015	1938	1660.93	101	2.15302
gene-OL67_RS01020	1161	883.93	153	6.12845
gene-OL67_RS01025	918	640.93	222	12.2636
gene-OL67_RS01030	1665	1387.93	10730	273.722
gene-OL67_RS01035	990	712.93	833	41.369
rna-OL67_RS01040	75	40.6	84	73.2539
gene-OL67_RS01045	972	694.93	328	16.7113
gene-OL67_RS01050	1302	1024.93	2252	77.795
gene-OL67_RS01055	882	604.93	847	49.5742
gene-OL67_RS01060	882	604.93	784	45.8868
gene-OL67_RS01065	1047	769.93	1126	51.7803
gene-OL67_RS01070	1002	724.93	628	30.6719
gene-OL67_RS01075	1071	793.93	124	5.52989
gene-OL67_RS01080	1521	1243.93	1707	48.5864
gene-OL67_RS01085	1185	907.93	401	15.6376
gene-OL67_RS01090	1344	1066.93	5813	192.904
gene-OL67_RS01095	873	595.93	101	6.00072
gene-OL67_RS01100	1182	904.93	443	17.3327
gene-OL67_RS01105	657	379.957	14	1.30458
gene-OL67_RS01110	930	652.93	1326	71.9042
gene-OL67_RS01115	762	484.93	604	44.0996
gene-OL67_RS01120	798	520.93	1399	95.0858
gene-OL67_RS01125	945	667.93	906	48.0258
gene-OL67_RS01130	777	499.93	427	30.241
gene-OL67_RS01135	1890	1612.93	1834	40.2588
gene-OL67_RS01140	672	394.945	762	68.3119
gene-OL67_RS01145	246	27.9432	18	22.8073
gene-OL67_RS01150	462	185.632	289	55.1216
gene-OL67_RS01155	315	58.1265	406	247.303
gene-OL67_RS01160	1911	1633.93	2666	57.7702
gene-OL67_RS01165	963	685.93	669	34.5321
gene-OL67_RS01170	729	451.93	642	50.2969
gene-OL67_RS01175	909	631.93	470	26.3334
gene-OL67_RS01180	528	251.187	232	32.7015
gene-OL67_RS01185	1371	1093.93	6583	213.065
gene-OL67_RS01190	255	30.6339	1454	1680.5
gene-OL67_RS01195	474	197.473	291	52.1751
gene-OL67_RS01200	606	328.992	624	67.1548
gene-OL67_RS01205	1311	1033.93	1429	48.9349
gene-OL67_RS01210	408	133.568	220	58.3175
gene-OL67_RS01215	558	281.064	385	48.4991
gene-OL67_RS01220	996	718.93	1450	71.4099
gene-OL67_RS01225	762	484.93	853	62.2798
gene-OL67_RS01230	543	266.119	606	80.6259
gene-OL67_RS01235	1491	1213.93	489	14.2624
gene-OL67_RS01240	3393	3115.93	654	7.43135
gene-OL67_RS01245	510	233.228	241	36.5859
gene-OL67_RS01250	855	577.93	534	32.7147
gene-OL67_RS01255	558	281.064	483	60.8443
gene-OL67_RS01260	948	670.93	477	25.172
gene-OL67_RS01265	1707	1429.93	351	8.691
gene-OL67_RS01270	1038	760.93	101	4.69952
gene-OL67_RS01275	465	188.582	390	73.2219
gene-OL67_RS01280	486	209.337	114	19.2813
gene-OL67_RS01285	135	26.3333	17	22.8571
gene-OL67_RS01290	669	391.945	1132	102.258
gene-OL67_RS01295	336	72.2406	108	52.9322
gene-OL67_RS01300	726	448.93	517	40.7745
gene-OL67_RS01305	903	625.93	251	14.1979
gene-OL67_RS01310	642	364.957	323	31.3356
gene-OL67_RS01315	492	215.295	191	31.4106
gene-OL67_RS01320	813	535.93	288	19.0266
gene-OL67_RS01325	1257	979.93	421	15.2112
gene-OL67_RS01330	1020	742.93	1648	78.5392
gene-OL67_RS01335	471	194.531	1737	316.146
gene-OL67_RS01340	384	111.428	56	17.7939
gene-OL67_RS01345	495	218.295	219	35.5204
gene-OL67_RS01350	1650	1372.93	3504	90.3635
gene-OL67_RS01355	1749	1471.93	1063	25.5696
gene-OL67_RS01360	837	559.93	197	12.4569
gene-OL67_RS01365	999	721.93	1124	55.125
gene-OL67_RS01370	213	23.5122	3	4.51758
gene-OL67_RS01375	768	490.93	196	14.1356
gene-OL67_RS01380	180	22.1271	4564	7302.97
gene-OL67_RS01385	867	589.93	144	8.6425
gene-OL67_RS01390	942	664.93	268	14.2704
gene-OL67_RS01395	723	445.93	7373	585.403
gene-OL67_RS01400	1176	898.93	15386	606.006
gene-OL67_RS01405	822	544.93	2467	160.29
gene-OL67_RS01410	936	658.93	89	4.7822
gene-OL67_RS01415	441	165.065	36	7.72191
gene-OL67_RS01420	564	287.064	661	81.5268
gene-OL67_RS01425	1395	1117.93	1935	61.2835
gene-OL67_RS01430	186	22.1529	94	150.236
gene-OL67_RS01435	1266	988.93	1369	49.0134
gene-OL67_RS01440	2814	2536.93	1379	19.2457
gene-OL67_RS01445	882	604.93	510	29.8499
gene-OL67_RS01450	678	400.945	157	13.8641
gene-OL67_RS01455	900	622.93	547	31.0903
gene-OL67_RS01460	750	472.93	565	42.2989
gene-OL67_RS01465	606	328.992	195	20.9859
gene-OL67_RS01470	315	58.1265	275	167.508
gene-OL67_RS01475	1398	1120.93	7445	235.16
gene-OL67_RS01480	390	116.891	539	163.262
gene-OL67_RS01485	528	251.187	799	112.623
gene-OL67_RS01490	435	159.336	648	143.992
gene-OL67_RS01495	1554	1276.93	6386	177.068
gene-OL67_RS01500	2958	2680.93	12234	161.57
gene-OL67_RS01505	885	607.93	9338	543.848
gene-OL67_RS01510	357	88.2104	1047	420.247
gene-OL67_RS01515	1194	916.93	8625	333.043
gene-OL67_RS01520	963	685.93	20979	1082.88
gene-OL67_RS01525	756	478.93	302	22.3261
gene-OL67_RS01530	330	67.9679	437	227.643
gene-OL67_RS01535	855	577.93	74	4.5335
gene-OL67_RS01540	549	272.11	487	63.3669
gene-OL67_RS01545	204	22.4936	81	127.498
gene-OL67_RS01550	1032	754.93	722	33.8616
gene-OL67_RS01555	633	355.957	48	4.77442
gene-OL67_RS01560	690	412.945	104	8.917
gene-OL67_RS01565	384	111.428	1694	538.266
gene-OL67_RS01570	372	100.871	1078	378.38
gene-OL67_RS01575	1806	1528.93	6108	141.445
gene-OL67_RS01580	915	637.93	1383	76.7585
gene-OL67_RS01585	135	26.3333	12	16.1344
gene-OL67_RS01590	780	502.93	3263	229.714
gene-OL67_RS01595	201	22.2578	219	348.368
gene-OL67_RS01600	1182	904.93	3493	136.666
gene-OL67_RS01605	876	598.93	776	45.8736
gene-OL67_RS01610	705	427.945	95	7.85983
gene-OL67_RS01615	318	59.9887	4263	2516.07
gene-OL67_RS01620	1968	1690.93	675	14.1337
gene-OL67_RS01625	1404	1126.93	277	8.70282
gene-OL67_RS01630	1281	1003.93	1212	42.7441
gene-OL67_RS01635	720	442.93	1476	117.985
gene-OL67_RS01640	642	364.957	363	35.2161
gene-OL67_RS01645	1539	1261.93	825	23.1471
gene-OL67_RS01650	759	481.93	487	35.7785
gene-OL67_RS01655	891	613.93	1329	76.6449
gene-OL67_RS01660	924	646.93	1586	86.8007
gene-OL67_RS01665	966	688.93	1487	76.4211
gene-OL67_RS01670	1095	817.93	1604	69.4329
gene-OL67_RS01675	1530	1252.93	2591	73.218
gene-OL67_RS01680	996	718.93	19146	942.907
gene-OL67_RS01685	417	142.128	312	77.7237
gene-OL67_RS01690	597	320.013	435	48.1281
gene-OL67_RS01695	564	287.064	3909	482.131
gene-OL67_RS01700	456	179.699	1152	226.978
gene-OL67_RS01705	867	589.93	2382	142.961
gene-OL67_RS01710	768	490.93	2228	160.684
gene-OL67_RS01715	1074	796.93	3337	148.256
gene-OL67_RS01720	474	197.473	2380	426.725
gene-OL67_RS01725	774	496.93	5194	370.07
gene-OL67_RS01730	285	41.7122	1311	1112.8
gene-OL67_RS01735	978	700.93	8374	422.995
gene-OL67_RS01740	1203	925.93	12801	489.489
gene-OL67_RS01745	1647	1369.93	1003	25.9227
gene-OL67_RS01750	2094	1816.93	835	16.2714
gene-OL67_RS01755	1176	898.93	149	5.86864
gene-OL67_RS01760	1200	922.93	518	19.8719
gene-OL67_RS01765	1146	868.93	359	14.6281
gene-OL67_RS01770	465	188.582	95	17.8361
gene-OL67_RS01775	1506	1228.93	574	16.5372
gene-OL67_RS01780	690	412.945	1066	91.3993
gene-OL67_RS01785	819	541.93	10	0.653332
gene-OL67_RS01790	909	631.93	31	1.73688
gene-OL67_RS01795	870	592.93	44	2.6274
gene-OL67_RS01800	1371	1093.93	33	1.06807
gene-OL67_RS01805	615	337.98	25	2.61894
gene-OL67_RS01810	735	457.93	80	6.1854
gene-OL67_RS01815	477	200.439	34	6.00583
gene-OL67_RS01820	597	320.013	70	7.74475
gene-OL67_RS01825	1110	832.93	70	2.97555
gene-OL67_RS01830	867	589.93	73	4.38127
gene-OL67_RS01835	771	493.93	41	2.93897
gene-OL67_RS01840	684	406.945	26	2.26212
gene-OL67_RS01845	573	296.064	24	2.87014
gene-OL67_RS01850	684	406.945	238	20.7071
gene-OL67_RS01855	1143	865.93	257	10.5082
gene-OL67_RS01860	480	203.399	456	79.3768
gene-OL67_RS01865	759	481.93	530	38.9376
gene-OL67_RS01870	1143	865.93	274	11.2033
gene-OL67_RS01875	591	314.013	253	28.5266
gene-OL67_RS01880	1035	757.93	383	17.8915
gene-OL67_RS01885	1260	982.93	1243	44.774
gene-OL67_RS01890	1212	934.93	1598	60.5167
gene-OL67_RS01895	2343	2065.93	1925	32.9908
gene-OL67_RS01900	1377	1099.93	267	8.59456
gene-OL67_RS01905	1155	877.93	832	33.5537
gene-OL67_RS01910	1029	751.93	810	38.1404
gene-OL67_RS01915	1944	1666.93	1779	37.7864
gene-OL67_RS01920	1779	1501.93	1478	34.8419
gene-OL67_RS01925	510	233.228	450	68.314
gene-OL67_RS01930	630	352.957	277	27.7866
gene-OL67_RS01935	666	388.945	483	43.968
gene-OL67_RS01940	3423	3145.93	5726	64.4436
gene-OL67_RS01945	471	194.531	20	3.64014
gene-OL67_RS01950	336	72.2406	208	101.944
gene-OL67_RS01955	2958	2680.93	1600	21.1306
gene-OL67_RS01960	849	571.93	457	28.2911
gene-OL67_RS01965	1233	955.93	587	21.7415
gene-OL67_RS01970	1092	814.93	310	13.4685
gene-OL67_RS01975	1350	1072.93	701	23.1326
gene-OL67_RS01980	789	511.93	431	29.8088
gene-OL67_RS01985	1203	925.93	669	25.5815
gene-OL67_RS01990	975	697.93	384	19.4803
gene-OL67_RS01995	819	541.93	291	19.012
gene-OL67_RS02000	687	409.945	460	39.7292
gene-OL67_RS02005	429	153.572	1927	444.269
gene-OL67_RS02010	1095	817.93	455	19.6958
gene-OL67_RS02015	792	514.93	2995	205.933
gene-OL67_RS02020	1230	952.93	5030	186.889
gene-OL67_RS02025	510	233.228	2229	338.382
gene-OL67_RS02030	417	142.128	1046	260.574
gene-OL67_RS02035	909	631.93	124	6.94752
gene-OL67_RS02040	798	520.93	185	12.5739
gene-OL67_RS02045	870	592.93	255	15.227
gene-OL67_RS02050	1326	1048.93	1030	34.7671
gene-OL67_RS02055	561	284.064	1091	135.984
gene-OL67_RS02060	303	50.8009	328	228.602
gene-OL67_RS02065	1008	730.93	3982	192.887
gene-OL67_RS02070	531	254.171	830	115.619
gene-OL67_RS02075	900	622.93	3197	181.711
gene-OL67_RS02080	1512	1234.93	1546	44.3246
gene-OL67_RS02085	1182	904.93	4511	176.496
gene-OL67_RS02090	720	442.93	155	12.3901
gene-OL67_RS02095	765	487.93	837	60.7359
gene-OL67_RS02100	1350	1072.93	2117	69.8597
gene-OL67_RS02105	606	328.992	766	82.4368
gene-OL67_RS02110	1680	1402.93	52745	1331.14
gene-OL67_RS02115	285	41.7122	1181	1002.45
gene-OL67_RS02120	351	83.4851	847	359.213
gene-OL67_RS02125	654	376.957	1065	100.031
gene-OL67_RS02130	1254	976.93	4539	164.503
gene-OL67_RS02135	384	111.428	158	50.2042
gene-OL67_RS02140	1164	886.93	459	18.3232
gene-OL67_RS02145	747	469.93	1437	108.268
gene-OL67_RS02150	630	352.957	23022	2309.39
gene-OL67_RS02155	1167	889.93	1322	52.596
gene-OL67_RS02160	792	514.93	3347	230.136
gene-OL67_RS02165	513	236.22	1341	200.997
gene-OL67_RS02170	1098	820.93	2835	122.271
gene-OL67_RS02175	921	643.93	4134	227.305
rna-OL67_RS02180	90	28.3333	19	23.7429
gene-OL67_RS02185	1182	904.93	831	32.5135
gene-OL67_RS02190	840	562.93	339	21.3217
gene-OL67_RS02195	210	23.0749	90	138.096
gene-OL67_RS02200	348	81.1466	31	13.526
gene-OL67_RS02205	486	209.337	12	2.02961
gene-OL67_RS02210	699	421.945	182	15.2719
gene-OL67_RS02215	1098	820.93	647	27.9046
gene-OL67_RS02220	435	159.336	63	13.9992
gene-OL67_RS02225	945	667.93	757	40.1275
gene-OL67_RS02230	663	385.945	679	62.2905
gene-OL67_RS02235	960	682.93	44	2.28115
gene-OL67_RS02240	945	667.93	22	1.16619
gene-OL67_RS02245	1431	1153.93	63	1.93303
gene-OL67_RS02250	1251	973.93	461	16.7591
gene-OL67_RS02255	2283	2005.93	1732	30.571
gene-OL67_RS02260	1152	874.93	691	27.9629
gene-OL67_RS02265	396	122.359	544	157.412
gene-OL67_RS02270	279	38.8672	14	12.7533
gene-OL67_RS02275	798	520.93	38	2.58274
gene-OL67_RS02280	864	586.93	40	2.41296
gene-OL67_RS02285	1116	838.93	38	1.60374
gene-OL67_RS02290	1077	799.93	36	1.59341
gene-OL67_RS02295	1734	1456.93	246	5.97825
gene-OL67_RS02300	1131	853.93	894	37.0674
gene-OL67_RS02305	909	631.93	454	25.4369
gene-OL67_RS02310	726	448.93	311	24.5278
gene-OL67_RS02315	1074	796.93	1386	61.5773
gene-OL67_RS02320	1287	1009.93	886	31.0613
gene-OL67_RS02325	1365	1087.93	508	16.5326
gene-OL67_RS02330	1218	940.93	461	17.3469
gene-OL67_RS02335	843	565.93	155	9.6972
gene-OL67_RS02340	2571	2293.93	867	13.3819
gene-OL67_RS02345	903	625.93	344	19.4585
gene-OL67_RS02350	714	436.93	246	19.9343
gene-OL67_RS02355	4647	4369.93	2251	18.2381
gene-OL67_RS02360	1071	793.93	287	12.799
gene-OL67_RS02365	6486	6208.93	2973	16.9534
gene-OL67_RS02370	1464	1186.93	638	19.0315
gene-OL67_RS02375	753	475.93	351	26.1121
gene-OL67_RS02380	984	706.93	342	17.1288
gene-OL67_RS02385	1110	832.93	660	28.0552
gene-OL67_RS02390	951	673.93	1059	55.6363
gene-OL67_RS02395	3666	3388.93	4051	42.3231
gene-OL67_RS02400	1920	1642.93	2612	56.29
gene-OL67_RS02405	1233	955.93	155	5.74094
gene-OL67_RS02410	975	697.93	208	10.5519
gene-OL67_RS02415	372	100.871	421	147.772
gene-OL67_RS02420	1416	1138.93	370	11.5022
gene-OL67_RS02425	486	209.337	93	15.7294
gene-OL67_RS02430	1428	1150.93	458	14.0894
gene-OL67_RS02435	1062	784.93	1032	46.5507
gene-OL67_RS02440	513	236.22	428	64.1511
gene-OL67_RS02445	831	553.93	153	9.77943
gene-OL67_RS02450	771	493.93	155	11.1108
gene-OL67_RS02455	1452	1174.93	158	4.76127
gene-OL67_RS02460	363	93.181	2309	877.352
gene-OL67_RS02465	2850	2572.93	3713	51.0945
gene-OL67_RS02470	1239	961.93	735	27.0534
gene-OL67_RS02475	699	421.945	122	10.2372
gene-OL67_RS02480	354	85.8339	13	5.36243
gene-OL67_RS02485	798	520.93	62	4.21395
gene-OL67_RS02490	465	188.582	96	18.0239
gene-OL67_RS02495	777	499.93	831	58.8531
gene-OL67_RS02500	1416	1138.93	748	23.2532
gene-OL67_RS02505	540	263.137	246	33.1003
gene-OL67_RS02510	1056	778.93	602	27.3637
gene-OL67_RS02515	411	136.385	128	33.2292
gene-OL67_RS02520	1308	1030.93	199	6.83441
gene-OL67_RS02525	489	212.316	111	18.5104
gene-OL67_RS02530	3051	2773.93	4763	60.7942
gene-OL67_RS02535	348	81.1466	19	8.29012
gene-OL67_RS02540	459	182.645	80	15.5082
gene-OL67_RS02545	696	418.945	1371	115.867
gene-OL67_RS02550	342	76.5133	1055	488.194
gene-OL67_RS02555	936	658.93	484	26.0066
gene-OL67_RS02560	708	430.945	1264	103.849
gene-OL67_RS02565	654	376.957	6205	582.81
gene-OL67_RS02570	2196	1918.93	512	9.44688
gene-OL67_RS02575	1065	787.93	19	0.853775
gene-OL67_RS02580	1236	958.93	784	28.9472
gene-OL67_RS02585	873	595.93	1210	71.8898
gene-OL67_RS02590	345	78.8265	6174	2773.14
gene-OL67_RS02595	219	23.8781	94	139.382
gene-OL67_RS02600	498	221.273	203	32.4822
gene-OL67_RS02605	690	412.945	509	43.6419
gene-OL67_RS02610	1032	754.93	608	28.5151
gene-OL67_RS02615	669	391.945	798	72.0868
gene-OL67_RS02620	387	114.132	143	44.3616
gene-OL67_RS02625	696	418.945	758	64.0604
gene-OL67_RS02630	489	212.316	895	149.251
gene-OL67_RS02635	1170	892.93	1512	59.9531
gene-OL67_RS02640	1341	1063.93	2721	90.5509
gene-OL67_RS02645	510	233.228	368	55.8656
gene-OL67_RS02650	843	565.93	1328	83.0831
gene-OL67_RS02655	1161	883.93	660	26.4365
gene-OL67_RS02660	1914	1636.93	13119	283.758
gene-OL67_RS02665	579	302.034	938	109.957
gene-OL67_RS02670	1677	1399.93	3357	84.9029
gene-OL67_RS02675	306	52.5837	211	142.072
gene-OL67_RS02680	903	625.93	964	54.5291
gene-OL67_RS02685	414	139.246	111	28.2239
gene-OL67_RS02690	675	397.945	156	13.8797
gene-OL67_RS02695	2436	2158.93	1044	17.1214
gene-OL67_RS02700	1308	1030.93	1499	51.4813
gene-OL67_RS02705	507	230.236	277	42.5976
