target_id	length	eff_length	est_counts	tpm
gene-OL67_RS00885	1329	1051.39	926	34.8412
gene-OL67_RS00890	969	691.392	192	10.9856
gene-OL67_RS00895	1272	994.392	328	13.0486
gene-OL67_RS00900	405	130.556	115	34.8456
gene-OL67_RS00905	1242	964.392	175	7.17846
gene-OL67_RS00910	714	436.424	393	35.623
gene-OL67_RS00915	1170	892.392	1978	87.6835
gene-OL67_RS00920	2367	2089.39	3102	58.7312
gene-OL67_RS00925	1305	1027.39	1755	67.5753
gene-OL67_RS00930	3693	3415.39	20208	234.061
gene-OL67_RS00935	1935	1657.39	1758	41.9605
gene-OL67_RS00940	1338	1060.39	614	22.906
gene-OL67_RS00945	1509	1231.39	413	13.2679
gene-OL67_RS00950	666	388.424	370	37.6828
gene-OL67_RS00955	1113	835.392	3830	181.366
gene-OL67_RS00960	2517	2239.39	170	3.00307
gene-OL67_RS00965	402	127.796	43	13.3106
gene-OL67_RS00970	837	559.392	393	27.7922
gene-OL67_RS00975	645	367.461	206	22.177
gene-OL67_RS00980	726	448.409	176	15.5269
gene-OL67_RS00985	426	150.351	122	32.0998
gene-OL67_RS00990	918	640.392	113	6.98039
gene-OL67_RS00995	876	598.392	16	1.05775
gene-OL67_RS01000	1086	808.392	41	2.00636
gene-OL67_RS01005	768	490.409	11	0.887322
gene-OL67_RS01010	774	496.409	37	2.94855
gene-OL67_RS01015	1938	1660.39	124	2.95432
gene-OL67_RS01020	1161	883.392	111	4.97069
gene-OL67_RS01025	918	640.392	222	13.7137
gene-OL67_RS01030	1665	1387.39	7785	221.976
gene-OL67_RS01035	990	712.392	820	45.5346
rna-OL67_RS01040	75	25	73	115.513
gene-OL67_RS01045	972	694.392	330	18.7999
gene-OL67_RS01050	1302	1024.39	1904	73.5272
gene-OL67_RS01055	882	604.392	519	33.97
gene-OL67_RS01060	882	604.392	507	33.1846
gene-OL67_RS01065	1047	769.392	955	49.1024
gene-OL67_RS01070	1002	724.392	528	28.8342
gene-OL67_RS01075	1071	793.392	148	7.3794
gene-OL67_RS01080	1521	1243.39	1496	47.596
gene-OL67_RS01085	1185	907.392	412	17.9618
gene-OL67_RS01090	1344	1066.39	5491	203.696
gene-OL67_RS01095	873	595.392	105	6.97643
gene-OL67_RS01100	1182	904.392	353	15.4406
gene-OL67_RS01105	657	379.424	25	2.60653
gene-OL67_RS01110	930	652.392	1242	75.3113
gene-OL67_RS01115	762	484.409	449	36.6675
gene-OL67_RS01120	798	520.392	953	72.4452
gene-OL67_RS01125	945	667.392	690	40.8992
gene-OL67_RS01130	777	499.409	431	34.1403
gene-OL67_RS01135	1890	1612.39	1769	43.4014
gene-OL67_RS01140	672	394.424	618	61.983
gene-OL67_RS01145	246	30.7118	23	29.6258
gene-OL67_RS01150	462	185.35	243	51.8634
gene-OL67_RS01155	315	59.7608	464	307.149
gene-OL67_RS01160	1911	1633.39	2499	60.5233
gene-OL67_RS01165	963	685.392	656	37.8627
gene-OL67_RS01170	729	451.409	507	44.4309
gene-OL67_RS01175	909	631.392	483	30.2618
gene-OL67_RS01180	528	250.643	229	36.1432
gene-OL67_RS01185	1371	1093.39	6377	230.721
gene-OL67_RS01190	255	33.3742	1013	1200.73
gene-OL67_RS01195	474	197.095	363	72.8579
gene-OL67_RS01200	606	328.495	551	66.3543
gene-OL67_RS01205	1311	1033.39	1454	55.6604
gene-OL67_RS01210	408	133.333	141	41.8339
gene-OL67_RS01215	558	280.617	292	41.1639
gene-OL67_RS01220	996	718.392	1399	77.0377
gene-OL67_RS01225	762	484.409	681	55.6137
gene-OL67_RS01230	543	265.626	484	72.0812
gene-OL67_RS01235	1491	1213.39	384	12.5192
gene-OL67_RS01240	3393	3115.39	470	5.96804
gene-OL67_RS01245	510	232.772	197	33.4798
gene-OL67_RS01250	855	577.392	559	38.2991
gene-OL67_RS01255	558	280.617	388	54.6972
gene-OL67_RS01260	948	670.392	400	23.6036
gene-OL67_RS01265	1707	1429.39	301	8.33033
gene-OL67_RS01270	1038	760.392	77	4.0059
gene-OL67_RS01275	465	188.25	330	69.3467
gene-OL67_RS01280	486	208.94	79	14.9573
gene-OL67_RS01285	135	26.8455	30	44.2075
gene-OL67_RS01290	669	391.424	1216	122.895
gene-OL67_RS01295	336	73.1077	93	50.323
gene-OL67_RS01300	726	448.409	409	36.0824
gene-OL67_RS01305	903	625.392	217	13.7263
gene-OL67_RS01310	642	364.461	286	31.0429
gene-OL67_RS01315	492	214.87	132	24.3022
gene-OL67_RS01320	813	535.392	210	15.5165
gene-OL67_RS01325	1257	979.392	370	14.9449
gene-OL67_RS01330	1020	742.392	1343	71.5632
gene-OL67_RS01335	471	194.154	1652	336.597
gene-OL67_RS01340	384	111.517	42	14.8989
gene-OL67_RS01345	495	217.87	243	44.1221
gene-OL67_RS01350	1650	1372.39	3395	97.8608
gene-OL67_RS01355	1749	1471.39	804	21.616
gene-OL67_RS01360	837	559.392	213	15.063
gene-OL67_RS01365	999	721.392	1069	58.621
gene-OL67_RS01370	213	26.2649	3	4.51849
gene-OL67_RS01375	768	490.409	124	10.0025
gene-OL67_RS01380	180	24.0084	5280	8699.96
gene-OL67_RS01385	867	589.392	183	12.2827
gene-OL67_RS01390	942	664.392	214	12.742
gene-OL67_RS01395	723	445.424	7784	691.316
gene-OL67_RS01400	1176	898.392	15318	674.502
gene-OL67_RS01405	822	544.392	1943	141.191
gene-OL67_RS01410	936	658.392	98	5.88828
gene-OL67_RS01415	441	164.871	38	9.11772
gene-OL67_RS01420	564	286.598	684	94.4126
gene-OL67_RS01425	1395	1117.39	1696	60.0437
gene-OL67_RS01430	186	23.96	80	132.084
gene-OL67_RS01435	1266	988.392	1170	46.8278
gene-OL67_RS01440	2814	2536.39	1190	18.56
gene-OL67_RS01445	882	604.392	431	28.2102
gene-OL67_RS01450	678	400.424	136	13.4359
gene-OL67_RS01455	900	622.392	483	30.6994
gene-OL67_RS01460	750	472.409	462	38.6875
gene-OL67_RS01465	606	328.495	203	24.4463
gene-OL67_RS01470	315	59.7608	263	174.095
gene-OL67_RS01475	1398	1120.39	7636	269.614
gene-OL67_RS01480	390	116.825	477	161.521
gene-OL67_RS01485	528	250.643	734	115.848
gene-OL67_RS01490	435	159.028	632	157.214
gene-OL67_RS01495	1554	1276.39	6041	187.228
gene-OL67_RS01500	2958	2680.39	10392	153.373
gene-OL67_RS01505	885	607.392	7846	511.006
gene-OL67_RS01510	357	88.7357	910	405.686
gene-OL67_RS01515	1194	916.392	9210	397.581
gene-OL67_RS01520	963	685.392	18989	1096
gene-OL67_RS01525	756	478.409	235	19.4319
gene-OL67_RS01530	330	68.9758	484	277.585
gene-OL67_RS01535	855	577.392	36	2.46649
gene-OL67_RS01540	549	271.626	341	49.6627
gene-OL67_RS01545	204	24.9255	84	133.316
gene-OL67_RS01550	1032	754.392	573	30.0472
gene-OL67_RS01555	633	355.485	72	8.01233
gene-OL67_RS01560	690	412.424	86	8.24901
gene-OL67_RS01565	384	111.517	1801	638.88
gene-OL67_RS01570	372	101.09	700	273.928
gene-OL67_RS01575	1806	1528.39	5561	143.935
gene-OL67_RS01580	915	637.392	1124	69.7601
gene-OL67_RS01585	135	26.8455	16	23.5773
gene-OL67_RS01590	780	502.409	2699	212.516
gene-OL67_RS01595	201	24.8607	242	385.079
gene-OL67_RS01600	1182	904.392	3006	131.486
gene-OL67_RS01605	876	598.392	726	47.9952
gene-OL67_RS01610	705	427.424	86	7.95952
gene-OL67_RS01615	318	61.512	3514	2259.9
gene-OL67_RS01620	1968	1690.39	630	14.7435
gene-OL67_RS01625	1404	1126.39	186	6.53236
gene-OL67_RS01630	1281	1003.39	1238	48.8087
gene-OL67_RS01635	720	442.424	1441	128.846
gene-OL67_RS01640	642	364.461	305	33.1052
gene-OL67_RS01645	1539	1261.39	796	24.9638
gene-OL67_RS01650	759	481.409	387	31.8012
gene-OL67_RS01655	891	613.392	1216	78.4228
gene-OL67_RS01660	924	646.392	1172	71.7263
gene-OL67_RS01665	966	688.392	1347	77.4068
gene-OL67_RS01670	1095	817.392	1417	68.5783
gene-OL67_RS01675	1530	1252.39	2425	76.5982
gene-OL67_RS01680	996	718.392	21542	1186.24
gene-OL67_RS01685	417	141.791	240	66.9589
gene-OL67_RS01690	597	319.517	393	48.657
gene-OL67_RS01695	564	286.598	3381	466.68
gene-OL67_RS01700	456	179.509	1047	230.732
gene-OL67_RS01705	867	589.392	2517	168.938
gene-OL67_RS01710	768	490.409	1974	159.234
gene-OL67_RS01715	1074	796.392	3680	182.797
gene-OL67_RS01720	474	197.095	2199	441.362
gene-OL67_RS01725	774	496.409	4980	396.859
gene-OL67_RS01730	285	44.1368	1493	1338.15
gene-OL67_RS01735	978	700.392	8083	456.54
gene-OL67_RS01740	1203	925.392	13599	581.337
gene-OL67_RS01745	1647	1369.39	868	25.0749
gene-OL67_RS01750	2094	1816.39	654	14.2434
gene-OL67_RS01755	1176	898.392	96	4.2272
gene-OL67_RS01760	1200	922.392	453	19.4281
gene-OL67_RS01765	1146	868.392	346	15.7619
gene-OL67_RS01770	465	188.25	63	13.2389
gene-OL67_RS01775	1506	1228.39	556	17.9054
gene-OL67_RS01780	690	412.424	972	93.233
gene-OL67_RS01785	819	541.392	13	0.949902
gene-OL67_RS01790	909	631.392	41	2.56881
gene-OL67_RS01795	870	592.392	34	2.27048
gene-OL67_RS01800	1371	1093.39	37	1.33867
gene-OL67_RS01805	615	337.485	32	3.75096
gene-OL67_RS01810	735	457.409	61	5.2756
gene-OL67_RS01815	477	200.069	30	5.93182
gene-OL67_RS01820	597	319.517	52	6.43807
gene-OL67_RS01825	1110	832.392	59	2.80396
gene-OL67_RS01830	867	589.392	67	4.49695
gene-OL67_RS01835	771	493.409	28	2.2449
gene-OL67_RS01840	684	406.424	40	3.89339
gene-OL67_RS01845	573	295.588	26	3.47963
gene-OL67_RS01850	684	406.424	205	19.9536
gene-OL67_RS01855	1143	865.392	206	9.41676
gene-OL67_RS01860	480	203.015	395	76.9689
gene-OL67_RS01865	759	481.409	601	49.3864
gene-OL67_RS01870	1143	865.392	251	11.4738
gene-OL67_RS01875	591	313.528	263	33.1838
gene-OL67_RS01880	1035	757.392	348	18.1763
gene-OL67_RS01885	1260	982.392	1104	44.4561
gene-OL67_RS01890	1212	934.392	1300	55.0378
gene-OL67_RS01895	2343	2065.39	1578	30.224
gene-OL67_RS01900	1377	1099.39	292	10.507
gene-OL67_RS01905	1155	877.392	669	30.1633
gene-OL67_RS01910	1029	751.392	838	44.1189
gene-OL67_RS01915	1944	1666.39	1938	46.007
gene-OL67_RS01920	1779	1501.39	1387	36.5451
gene-OL67_RS01925	510	232.772	425	72.228
gene-OL67_RS01930	630	352.485	273	30.6386
gene-OL67_RS01935	666	388.424	360	36.6643
gene-OL67_RS01940	3423	3145.39	5458	68.6445
gene-OL67_RS01945	471	194.154	21	4.27877
gene-OL67_RS01950	336	73.1077	209	113.091
gene-OL67_RS01955	2958	2680.39	1322	19.511
gene-OL67_RS01960	849	571.392	445	30.8087
gene-OL67_RS01965	1233	955.392	560	23.1875
gene-OL67_RS01970	1092	814.392	245	11.9009
gene-OL67_RS01975	1350	1072.39	578	21.3217
gene-OL67_RS01980	789	511.409	458	35.4278
gene-OL67_RS01985	1203	925.392	728	31.1209
gene-OL67_RS01990	975	697.392	395	22.4061
gene-OL67_RS01995	819	541.392	277	20.2402
gene-OL67_RS02000	687	409.424	400	38.6486
gene-OL67_RS02005	429	153.243	2350	606.643
gene-OL67_RS02010	1095	817.392	384	18.5844
gene-OL67_RS02015	792	514.409	2990	229.937
gene-OL67_RS02020	1230	952.392	4115	170.923
gene-OL67_RS02025	510	232.772	2120	360.29
gene-OL67_RS02030	417	141.791	989	275.926
gene-OL67_RS02035	909	631.392	125	7.83174
gene-OL67_RS02040	798	520.392	180	13.6832
gene-OL67_RS02045	870	592.392	178	11.8866
gene-OL67_RS02050	1326	1048.39	1016	38.3369
gene-OL67_RS02055	561	283.607	917	127.908
gene-OL67_RS02060	303	53.128	276	205.51
gene-OL67_RS02065	1008	730.392	3377	182.904
gene-OL67_RS02070	531	253.643	677	105.587
gene-OL67_RS02075	900	622.392	2752	174.917
gene-OL67_RS02080	1512	1234.39	1228	39.3543
gene-OL67_RS02085	1182	904.392	4143	181.22
gene-OL67_RS02090	720	442.424	145	12.9651
gene-OL67_RS02095	765	487.409	786	63.7934
gene-OL67_RS02100	1350	1072.39	2000	73.7774
gene-OL67_RS02105	606	328.495	576	69.3649
gene-OL67_RS02110	1680	1402.39	55807	1574.22
gene-OL67_RS02115	285	44.1368	1193	1069.27
gene-OL67_RS02120	351	84.0948	662	311.412
gene-OL67_RS02125	654	376.424	832	87.4366
gene-OL67_RS02130	1254	976.392	4624	187.344
gene-OL67_RS02135	384	111.517	176	62.4335
gene-OL67_RS02140	1164	886.392	393	17.5394
gene-OL67_RS02145	747	469.409	1364	114.95
gene-OL67_RS02150	630	352.485	18580	2085.22
gene-OL67_RS02155	1167	889.392	1290	57.3777
gene-OL67_RS02160	792	514.409	3369	259.083
gene-OL67_RS02165	513	235.764	1386	232.559
gene-OL67_RS02170	1098	820.392	2494	120.26
gene-OL67_RS02175	921	643.392	4143	254.734
rna-OL67_RS02180	90	26	7	10.6505
gene-OL67_RS02185	1182	904.392	605	26.4634
gene-OL67_RS02190	840	562.392	307	21.5947
gene-OL67_RS02195	210	25.6935	91	140.109
gene-OL67_RS02200	348	81.7675	20	9.676
gene-OL67_RS02205	486	208.94	6	1.136
gene-OL67_RS02210	699	421.424	204	19.1495
gene-OL67_RS02215	1098	820.392	585	28.2086
gene-OL67_RS02220	435	159.028	94	23.383
gene-OL67_RS02225	945	667.392	713	42.2625
gene-OL67_RS02230	663	385.424	758	77.7996
gene-OL67_RS02235	960	682.392	48	2.78262
gene-OL67_RS02240	945	667.392	22	1.30403
gene-OL67_RS02245	1431	1153.39	45	1.54341
gene-OL67_RS02250	1251	973.392	390	15.8498
gene-OL67_RS02255	2283	2005.39	1231	24.2832
gene-OL67_RS02260	1152	874.392	674	30.493
gene-OL67_RS02265	396	122.259	540	174.727
gene-OL67_RS02270	279	41.5062	7	6.67162
gene-OL67_RS02275	798	520.392	33	2.50859
gene-OL67_RS02280	864	586.392	43	2.90087
gene-OL67_RS02285	1116	838.392	36	1.69864
gene-OL67_RS02290	1077	799.392	51	2.52381
gene-OL67_RS02295	1734	1456.39	283	7.68697
gene-OL67_RS02300	1131	853.392	730	33.8393
gene-OL67_RS02305	909	631.392	385	24.1217
gene-OL67_RS02310	726	448.409	263	23.2022
gene-OL67_RS02315	1074	796.392	1250	62.0912
gene-OL67_RS02320	1287	1009.39	907	35.5463
gene-OL67_RS02325	1365	1087.39	490	17.8261
gene-OL67_RS02330	1218	940.392	426	17.9204
gene-OL67_RS02335	843	565.392	114	7.97632
gene-OL67_RS02340	2571	2293.39	785	13.5406
gene-OL67_RS02345	903	625.392	323	20.4314
gene-OL67_RS02350	714	436.424	219	19.851
gene-OL67_RS02355	4647	4369.39	2045	18.5148
gene-OL67_RS02360	1071	793.392	284	14.1605
gene-OL67_RS02365	6486	6208.39	2578	16.4267
gene-OL67_RS02370	1464	1186.39	514	17.1389
gene-OL67_RS02375	753	475.409	276	22.9662
gene-OL67_RS02380	984	706.392	368	20.6086
gene-OL67_RS02385	1110	832.392	580	27.5643
gene-OL67_RS02390	951	673.392	946	55.5738
gene-OL67_RS02395	3666	3388.39	3761	43.9093
gene-OL67_RS02400	1920	1642.39	2185	52.6286
gene-OL67_RS02405	1233	955.392	112	4.63749
gene-OL67_RS02410	975	697.392	232	13.1601
gene-OL67_RS02415	372	101.09	336	131.486
gene-OL67_RS02420	1416	1138.39	349	12.1278
gene-OL67_RS02425	486	208.94	90	17.0399
gene-OL67_RS02430	1428	1150.39	364	12.5171
gene-OL67_RS02435	1062	784.392	888	44.7844
gene-OL67_RS02440	513	235.764	497	83.3923
gene-OL67_RS02445	831	553.392	146	10.4368
gene-OL67_RS02450	771	493.409	117	9.3805
gene-OL67_RS02455	1452	1174.39	113	3.80638
gene-OL67_RS02460	363	93.6448	2347	991.462
gene-OL67_RS02465	2850	2572.39	3550	54.5931
gene-OL67_RS02470	1239	961.392	642	26.4169
gene-OL67_RS02475	699	421.424	118	11.0767
gene-OL67_RS02480	354	86.3808	20	9.15924
gene-OL67_RS02485	798	520.392	38	2.88868
gene-OL67_RS02490	465	188.25	105	22.0649
gene-OL67_RS02495	777	499.409	741	58.696
gene-OL67_RS02500	1416	1138.39	525	18.2438
gene-OL67_RS02505	540	262.626	214	32.2347
gene-OL67_RS02510	1056	778.392	393	19.9729
gene-OL67_RS02515	411	136.119	91	26.4465
gene-OL67_RS02520	1308	1030.39	148	5.68207
gene-OL67_RS02525	489	211.891	94	17.5494
gene-OL67_RS02530	3051	2773.39	4412	62.9319
gene-OL67_RS02535	348	81.7675	20	9.676
gene-OL67_RS02540	459	182.46	108	23.4154
gene-OL67_RS02545	696	418.424	1253	118.463
gene-OL67_RS02550	342	77.2872	1054	539.485
gene-OL67_RS02555	936	658.392	506	30.4028
gene-OL67_RS02560	708	430.424	1118	102.753
gene-OL67_RS02565	654	376.424	5842	613.948
gene-OL67_RS02570	2196	1918.39	468	9.65062
gene-OL67_RS02575	1065	787.392	9	0.452167
gene-OL67_RS02580	1236	958.392	576	23.7753
gene-OL67_RS02585	873	595.392	1040	69.0999
gene-OL67_RS02590	345	79.5055	5138	2556.49
gene-OL67_RS02595	219	26.5096	81	120.873
gene-OL67_RS02600	498	220.855	204	36.5401
gene-OL67_RS02605	690	412.424	409	39.2307
gene-OL67_RS02610	1032	754.392	542	28.4216
gene-OL67_RS02615	669	391.424	655	66.1974
gene-OL67_RS02620	387	114.153	112	38.813
gene-OL67_RS02625	696	418.424	612	57.8605
gene-OL67_RS02630	489	211.891	921	171.947
gene-OL67_RS02635	1170	892.392	1599	70.8826
gene-OL67_RS02640	1341	1063.39	2395	89.0962
gene-OL67_RS02645	510	232.772	322	54.7233
gene-OL67_RS02650	843	565.392	1120	78.3638
gene-OL67_RS02655	1161	883.392	532	23.8235
gene-OL67_RS02660	1914	1636.39	11940	288.645
gene-OL67_RS02665	579	301.558	885	116.096
gene-OL67_RS02670	1677	1399.39	3188	90.121
gene-OL67_RS02675	306	54.7557	170	122.819
gene-OL67_RS02680	903	625.392	896	56.6765
gene-OL67_RS02685	414	138.962	107	30.4604
gene-OL67_RS02690	675	397.424	167	16.623
gene-OL67_RS02695	2436	2158.39	954	17.485
gene-OL67_RS02700	1308	1030.39	1256	48.2208
gene-OL67_RS02705	507	229.81	230	39.5918
gene-OL67_RS02710	849	571.392	874	60.5096
gene-OL67_RS02715	603	325.506	349	42.4144
