target_id	length	eff_length	est_counts	tpm
gene-OL67_RS00225	1257	989.676	525	23.0298
gene-OL67_RS00230	549	281.746	315	48.5375
gene-OL67_RS00235	465	198	5389	1181.59
gene-OL67_RS00240	1038	770.676	244	13.7449
gene-OL67_RS00245	762	494.676	268	23.52
gene-OL67_RS00250	420	153.797	314	88.6351
gene-OL67_RS00255	633	365.715	1555	184.592
gene-OL67_RS00260	930	662.676	269	17.6228
gene-OL67_RS00265	924	656.676	614	40.592
gene-OL67_RS00270	1365	1097.68	496	19.6169
gene-OL67_RS00275	588	320.726	232	31.4035
gene-OL67_RS00280	288	47.8874	2350	2130.45
gene-OL67_RS00285	2079	1811.68	701	16.7981
gene-OL67_RS00290	765	497.676	46	4.01268
gene-OL67_RS00295	2295	2027.68	2069	44.2982
gene-OL67_RS00300	5310	5042.68	1838	15.8237
gene-OL67_RS00305	2028	1760.68	174	4.29036
gene-OL67_RS00310	2061	1793.68	706	17.0877
gene-OL67_RS00315	2919	2651.68	879	14.391
gene-OL67_RS00320	924	656.676	396	26.1799
gene-OL67_RS00325	1008	740.676	1216	71.2737
gene-OL67_RS00330	618	350.715	278	34.4124
gene-OL67_RS00335	753	485.676	234	20.9167
gene-OL67_RS00340	270	39.543	148	162.486
gene-OL67_RS00345	2814	2546.68	2536	43.2314
gene-OL67_RS00350	2055	1787.68	709	17.2179
gene-OL67_RS00355	183	22.726	129	246.428
gene-OL67_RS00360	933	665.676	71	4.63041
gene-OL67_RS00365	378	114.311	123	46.7134
gene-OL67_RS00370	762	494.676	272	23.8711
gene-OL67_RS00375	645	377.715	538	61.8362
gene-OL67_RS00380	3129	2861.68	1426	21.6333
gene-OL67_RS00385	921	653.676	166	11.0248
gene-OL67_RS00390	945	677.676	4136	264.961
gene-OL67_RS00395	1269	1001.68	463	20.0668
gene-OL67_RS00400	1071	803.676	239	12.9104
gene-OL67_RS00405	1242	974.676	1055	46.9911
gene-OL67_RS00410	921	653.676	347	23.0457
gene-OL67_RS00415	621	353.715	305	37.4344
gene-OL67_RS00420	966	698.676	183	11.371
gene-OL67_RS00425	456	189.115	92	21.1195
gene-OL67_RS00430	1494	1226.68	1043	36.9129
gene-OL67_RS00435	834	566.676	510	39.0714
gene-OL67_RS00440	939	671.676	81	5.23539
gene-OL67_RS00445	624	356.715	168	20.4462
gene-OL67_RS00450	549	281.746	74	11.4025
gene-OL67_RS00455	702	434.676	110	10.9863
gene-OL67_RS00460	345	85.9016	360	181.939
gene-OL67_RS00465	846	578.676	205	15.3795
gene-OL67_RS00470	1395	1127.68	968	37.2662
gene-OL67_RS00475	396	131.011	472	156.408
gene-OL67_RS00480	651	383.689	1050	118.805
gene-OL67_RS00485	1155	887.676	369	18.0466
gene-OL67_RS00490	1179	911.676	41	1.95239
gene-OL67_RS00495	1023	755.676	2896	166.374
gene-OL67_RS00500	336	78.8074	104	57.2915
gene-OL67_RS00505	1593	1325.68	933	30.554
gene-OL67_RS00510	1071	803.676	55	2.97102
gene-OL67_RS00515	1032	764.676	160	9.08377
gene-OL67_RS00520	750	482.676	143	12.8619
gene-OL67_RS00525	777	509.676	120	10.2214
gene-OL67_RS00530	1185	917.676	1529	72.3339
gene-OL67_RS00535	771	503.676	448	38.6145
gene-OL67_RS00540	1410	1142.68	173	6.57274
gene-OL67_RS00545	435	168.454	206	53.0898
gene-OL67_RS00550	1275	1007.68	325	14.0019
gene-OL67_RS00555	1578	1310.68	862	28.5519
gene-OL67_RS00560	837	569.676	554	42.2188
gene-OL67_RS00565	1677	1409.68	411	12.6575
gene-OL67_RS00570	840	572.676	172	13.039
gene-OL67_RS00575	1125	857.676	3068	155.294
gene-OL67_RS00580	1113	845.676	125	6.41697
gene-OL67_RS00585	921	653.676	175	11.6225
gene-OL67_RS00590	1326	1058.68	220	9.0216
gene-OL67_RS00595	3450	3182.68	1902	25.9443
gene-OL67_RS00600	2394	2126.68	592	12.0849
gene-OL67_RS00605	621	353.715	59	7.24141
rna-OL67_RS00610	75	18.1667	17	40.6254
gene-OL67_RS00615	180	22.4704	17	32.8445
gene-OL67_RS00620	1272	1004.68	338	14.6054
gene-OL67_RS00625	477	209.953	306	63.2738
gene-OL67_RS00630	543	275.746	54	8.50176
gene-OL67_RS00635	1302	1034.68	896	37.5948
gene-OL67_RS00640	480	212.925	445	90.7315
gene-OL67_RS00645	459	192.052	86	19.4403
gene-OL67_RS00650	396	131.011	99	32.8058
gene-OL67_RS00655	591	323.726	12	1.60927
gene-OL67_RS00660	879	611.676	182	12.9174
gene-OL67_RS00665	219	25.7478	795	1340.45
gene-OL67_RS00670	582	314.726	369	50.9
gene-OL67_RS00675	1023	755.676	360	20.6819
gene-OL67_RS00680	183	22.726	59	112.708
rna-OL67_RS00685	75	18.1667	24	57.3535
gene-OL67_RS00690	1113	845.676	264	13.5526
gene-OL67_RS00695	216	25.0248	5	8.67408
gene-OL67_RS00700	396	131.011	189	62.6293
gene-OL67_RS00705	243	30.5479	101	143.537
gene-OL67_RS00710	3099	2831.68	1899	29.1142
gene-OL67_RS00715	657	389.689	312	34.7584
gene-OL67_RS00720	429	162.57	487	130.051
gene-OL67_RS00725	366	103.465	683	286.582
gene-OL67_RS00730	420	153.797	359	101.338
gene-OL67_RS00735	390	125.405	15	5.19279
gene-OL67_RS00740	306	58.1472	32	23.8916
gene-OL67_RS00745	255	34.1042	12	15.2756
gene-OL67_RS00750	210	24.5081	4	7.08557
gene-OL67_RS00755	1434	1166.68	90	3.34901
gene-OL67_RS00760	555	287.746	201	30.3257
gene-OL67_RS00765	300	54.5357	41	32.6383
gene-OL67_RS00770	897	629.676	27	1.86153
gene-OL67_RS00775	237	29.4686	1	1.47321
gene-OL67_RS00780	747	479.676	10	0.905056
gene-OL67_RS00785	477	209.953	11	2.27455
gene-OL67_RS00790	1212	944.676	16	0.735294
gene-OL67_RS00795	726	458.676	11	1.04114
gene-OL67_RS00800	288	47.8874	3	2.71972
gene-OL67_RS00805	1335	1067.68	602	24.4783
gene-OL67_RS00810	2058	1790.68	344	8.33998
gene-OL67_RS00815	1386	1118.68	163	6.32568
gene-OL67_RS00820	1578	1310.68	162	5.36591
gene-OL67_RS00825	1026	758.676	166	9.49895
gene-OL67_RS00830	639	371.715	301	35.1545
gene-OL67_RS00835	420	153.797	1958	552.699
gene-OL67_RS00840	789	521.676	175	14.5633
gene-OL67_RS00845	951	683.676	291	18.4785
gene-OL67_RS00850	798	530.676	138	11.2895
gene-OL67_RS00855	789	521.676	405	33.7037
gene-OL67_RS00860	1197	929.676	283	13.2153
gene-OL67_RS00865	1128	860.676	389.063	19.6247
gene-OL67_RS00870	507	239.797	736	133.247
gene-OL67_RS00875	846	578.676	196	14.7043
gene-OL67_RS00880	162	21.5573	98	197.359
gene-OL67_RS00885	1329	1061.68	166	6.78797
gene-OL67_RS00890	969	701.676	62	3.836
gene-OL67_RS00895	1272	1004.68	383	16.5499
gene-OL67_RS00900	405	139.524	228	70.9429
gene-OL67_RS00905	1242	974.676	2921	130.105
gene-OL67_RS00910	714	446.676	557	54.136
gene-OL67_RS00915	1170	902.676	1010	48.575
gene-OL67_RS00920	2367	2099.68	1852	38.2924
gene-OL67_RS00925	1305	1037.68	1213	50.7485
gene-OL67_RS00930	3693	3425.68	18799	238.239
gene-OL67_RS00935	1935	1667.68	6694	174.26
gene-OL67_RS00940	1338	1070.68	1691	68.5661
gene-OL67_RS00945	1509	1241.68	992	34.6838
gene-OL67_RS00950	666	398.676	249	27.1146
gene-OL67_RS00955	1113	845.676	1957	100.464
gene-OL67_RS00960	2517	2249.68	111	2.14204
gene-OL67_RS00965	402	136.659	47	14.9308
gene-OL67_RS00970	837	569.676	279	21.2618
gene-OL67_RS00975	645	377.715	162	18.6198
gene-OL67_RS00980	726	458.676	161	15.2385
gene-OL67_RS00985	426	159.645	89	24.2024
gene-OL67_RS00990	918	650.676	147	9.80791
gene-OL67_RS00995	876	608.676	16	1.14119
gene-OL67_RS01000	1086	818.676	33	1.74995
gene-OL67_RS01005	768	500.676	10	0.867095
gene-OL67_RS01010	774	506.676	6	0.514096
gene-OL67_RS01015	1938	1670.68	55	1.4292
gene-OL67_RS01020	1161	893.676	153	7.4325
gene-OL67_RS01025	918	650.676	235	15.6793
gene-OL67_RS01030	1665	1397.68	15496	481.323
gene-OL67_RS01035	990	722.676	630	37.8461
rna-OL67_RS01040	75	18.1667	35	83.6405
gene-OL67_RS01045	972	704.676	138	8.50185
gene-OL67_RS01050	1302	1034.68	1355	56.8537
gene-OL67_RS01055	882	614.676	333	23.5192
gene-OL67_RS01060	882	614.676	331	23.3779
gene-OL67_RS01065	1047	779.676	556	30.9588
gene-OL67_RS01070	1002	734.676	307	18.1412
gene-OL67_RS01075	1071	803.676	97	5.2398
gene-OL67_RS01080	1521	1253.68	1170	40.5158
gene-OL67_RS01085	1185	917.676	246	11.6378
gene-OL67_RS01090	1344	1076.68	4954	199.754
gene-OL67_RS01095	873	605.676	150	10.7516
gene-OL67_RS01100	1182	914.676	524	24.8707
gene-OL67_RS01105	657	389.689	92	10.2493
gene-OL67_RS01110	930	662.676	935	61.2539
gene-OL67_RS01115	762	494.676	458	40.1947
gene-OL67_RS01120	798	530.676	1476	120.748
gene-OL67_RS01125	945	677.676	972	62.2684
gene-OL67_RS01130	777	509.676	320	27.2571
gene-OL67_RS01135	1890	1622.68	1024	27.3963
gene-OL67_RS01140	672	404.676	399	42.8045
gene-OL67_RS01145	246	31.4218	14	19.3429
gene-OL67_RS01150	462	195.026	126	28.0479
gene-OL67_RS01155	315	63.9801	258	175.065
gene-OL67_RS01160	1911	1643.68	1199	31.6684
gene-OL67_RS01165	963	695.676	374	23.3393
gene-OL67_RS01170	729	461.676	562	52.8473
gene-OL67_RS01175	909	641.676	394	26.6566
gene-OL67_RS01180	528	260.764	213	35.4614
gene-OL67_RS01185	1371	1103.68	5180	203.757
gene-OL67_RS01190	255	34.1042	546	695.038
gene-OL67_RS01195	474	206.96	2550	534.907
gene-OL67_RS01200	606	338.715	360	46.1416
gene-OL67_RS01205	1311	1043.68	764	31.7798
gene-OL67_RS01210	408	142.401	106	32.3159
gene-OL67_RS01215	558	290.746	163	24.3387
gene-OL67_RS01220	996	728.676	834	49.6884
gene-OL67_RS01225	762	494.676	530	46.5135
gene-OL67_RS01230	543	275.746	366	57.623
gene-OL67_RS01235	1491	1223.68	914	32.4268
gene-OL67_RS01240	3393	3125.68	1256	17.4449
gene-OL67_RS01245	510	242.797	127	22.7083
gene-OL67_RS01250	855	587.676	548	40.4824
gene-OL67_RS01255	558	290.746	485	72.419
gene-OL67_RS01260	948	680.676	229	14.6056
gene-OL67_RS01265	1707	1439.68	349	10.5241
gene-OL67_RS01270	1038	770.676	69	3.88688
gene-OL67_RS01275	465	198	535	117.304
gene-OL67_RS01280	486	218.889	77	15.2718
gene-OL67_RS01285	135	16.3226	42	111.708
gene-OL67_RS01290	669	401.676	1019	110.134
gene-OL67_RS01295	336	78.8074	75	41.316
gene-OL67_RS01300	726	458.676	256	24.2302
gene-OL67_RS01305	903	635.676	206	14.0687
gene-OL67_RS01310	642	374.715	250	28.9643
gene-OL67_RS01315	492	224.881	119	22.973
gene-OL67_RS01320	813	545.676	115	9.14927
gene-OL67_RS01325	1257	989.676	257	11.2736
gene-OL67_RS01330	1020	752.676	776	44.7587
gene-OL67_RS01335	471	203.98	995	211.767
gene-OL67_RS01340	384	119.794	101	36.6025
gene-OL67_RS01345	495	227.851	303	57.7318
gene-OL67_RS01350	1650	1382.68	3320	104.242
gene-OL67_RS01355	1749	1481.68	656	19.2209
gene-OL67_RS01360	837	569.676	71	5.41071
gene-OL67_RS01365	999	731.676	776	46.0433
gene-OL67_RS01370	213	24.7458	3	5.26313
gene-OL67_RS01375	768	500.676	64	5.54941
gene-OL67_RS01380	180	22.4704	3364	6499.35
gene-OL67_RS01385	867	599.676	56	4.05411
gene-OL67_RS01390	942	674.676	111	7.14252
gene-OL67_RS01395	723	455.676	4194	399.573
gene-OL67_RS01400	1176	908.676	11652	556.692
gene-OL67_RS01405	822	554.676	674	52.7526
gene-OL67_RS01410	936	668.676	207	13.4394
gene-OL67_RS01415	441	174.334	73	18.1788
gene-OL67_RS01420	564	296.736	1129	165.176
gene-OL67_RS01425	1395	1127.68	1334	51.3565
gene-OL67_RS01430	186	22.7279	87	166.182
gene-OL67_RS01435	1266	998.676	758	32.951
gene-OL67_RS01440	2814	2546.68	945	16.1095
gene-OL67_RS01445	882	614.676	419	29.5932
gene-OL67_RS01450	678	410.676	85	8.98552
gene-OL67_RS01455	900	632.676	312	21.409
gene-OL67_RS01460	750	482.676	326	29.3215
gene-OL67_RS01465	606	338.715	96	12.3044
gene-OL67_RS01470	315	63.9801	148	100.425
gene-OL67_RS01475	1398	1130.68	4344	166.792
gene-OL67_RS01480	390	125.405	236	81.6998
gene-OL67_RS01485	528	260.764	318	52.9424
gene-OL67_RS01490	435	168.454	419	107.984
gene-OL67_RS01495	1554	1286.68	4979	167.995
gene-OL67_RS01500	2958	2690.68	8495	137.065
gene-OL67_RS01505	885	617.676	7591	533.534
gene-OL67_RS01510	357	95.8764	780	353.189
gene-OL67_RS01515	1194	926.676	8503	398.353
gene-OL67_RS01520	963	695.676	11468	715.656
gene-OL67_RS01525	756	488.676	141	12.5263
gene-OL67_RS01530	330	74.3437	341	199.129
gene-OL67_RS01535	855	587.676	26	1.9207
gene-OL67_RS01540	549	281.746	294	45.3016
gene-OL67_RS01545	204	23.6597	68	124.774
gene-OL67_RS01550	1032	764.676	367	20.8359
gene-OL67_RS01555	633	365.715	33	3.91738
gene-OL67_RS01560	690	422.676	94	9.65481
gene-OL67_RS01565	384	119.794	1737	629.491
gene-OL67_RS01570	372	108.806	855	341.145
gene-OL67_RS01575	1806	1538.68	6079	171.518
gene-OL67_RS01580	915	647.676	838	56.1707
gene-OL67_RS01585	135	16.3226	7	18.618
gene-OL67_RS01590	780	512.676	2886	244.386
gene-OL67_RS01595	201	23.5689	1140	2099.86
gene-OL67_RS01600	1182	914.676	2623	124.496
gene-OL67_RS01605	876	608.676	447	31.882
gene-OL67_RS01610	705	437.676	995	98.6947
gene-OL67_RS01615	318	65.936	945	622.204
gene-OL67_RS01620	1968	1700.68	326	8.32185
gene-OL67_RS01625	1404	1136.68	94	3.59017
gene-OL67_RS01630	1281	1013.68	530	22.6987
gene-OL67_RS01635	720	452.676	688	65.9819
gene-OL67_RS01640	642	374.715	365	42.2879
gene-OL67_RS01645	1539	1271.68	500	17.0694
gene-OL67_RS01650	759	491.676	249	21.9859
gene-OL67_RS01655	891	623.676	701	48.7958
gene-OL67_RS01660	924	656.676	709	46.8726
gene-OL67_RS01665	966	698.676	1074	66.7348
gene-OL67_RS01670	1095	827.676	1042	54.6552
gene-OL67_RS01675	1530	1262.68	1699	58.4151
gene-OL67_RS01680	996	728.676	12354	736.032
gene-OL67_RS01685	417	150.955	75	21.5694
gene-OL67_RS01690	597	329.726	206	27.123
gene-OL67_RS01695	564	296.736	3190	466.707
gene-OL67_RS01700	456	189.115	654	150.132
gene-OL67_RS01705	867	599.676	1647	119.234
gene-OL67_RS01710	768	500.676	1426	123.648
gene-OL67_RS01715	1074	806.676	2329	125.341
gene-OL67_RS01720	474	206.96	1170	245.428
gene-OL67_RS01725	774	506.676	3004	257.391
gene-OL67_RS01730	285	46.255	907	851.28
gene-OL67_RS01735	978	710.676	4879	298.046
gene-OL67_RS01740	1203	935.676	5110	237.093
gene-OL67_RS01745	1647	1379.68	518	16.2996
gene-OL67_RS01750	2094	1826.68	347	8.24692
gene-OL67_RS01755	1176	908.676	74	3.53546
gene-OL67_RS01760	1200	932.676	279	12.9867
gene-OL67_RS01765	1146	878.676	181	8.9428
gene-OL67_RS01770	465	198	37	8.11259
gene-OL67_RS01775	1506	1238.68	258	9.04244
gene-OL67_RS01780	690	422.676	1152	118.323
gene-OL67_RS01785	819	551.676	12	0.944324
gene-OL67_RS01790	909	641.676	29	1.96203
gene-OL67_RS01795	870	602.676	16	1.15255
gene-OL67_RS01800	1371	1103.68	21	0.826041
gene-OL67_RS01805	615	347.715	21	2.62193
gene-OL67_RS01810	735	467.676	332	30.8189
gene-OL67_RS01815	477	209.953	97	20.0574
gene-OL67_RS01820	597	329.726	123	16.1948
gene-OL67_RS01825	1110	842.676	183	9.42788
gene-OL67_RS01830	867	599.676	199	14.4066
gene-OL67_RS01835	771	503.676	95	8.18834
gene-OL67_RS01840	684	416.676	74	7.71004
gene-OL67_RS01845	573	305.736	37	5.25387
gene-OL67_RS01850	684	416.676	191	19.9002
gene-OL67_RS01855	1143	875.676	164	8.13063
gene-OL67_RS01860	480	212.925	184	37.5159
gene-OL67_RS01865	759	491.676	302	26.6656
gene-OL67_RS01870	1143	875.676	96	4.75939
gene-OL67_RS01875	591	323.726	104	13.947
gene-OL67_RS01880	1035	767.676	66	3.73241
gene-OL67_RS01885	1260	992.676	519	22.6978
gene-OL67_RS01890	1212	944.676	471	21.6452
gene-OL67_RS01895	2343	2075.68	1305	27.2945
gene-OL67_RS01900	1377	1109.68	110	4.30348
gene-OL67_RS01905	1155	887.676	278	13.5961
gene-OL67_RS01910	1029	761.676	348	19.835
gene-OL67_RS01915	1944	1676.68	859	22.2417
gene-OL67_RS01920	1779	1511.68	515	14.7901
gene-OL67_RS01925	510	242.797	273	48.8139
gene-OL67_RS01930	630	362.715	203	24.2971
gene-OL67_RS01935	666	398.676	295	32.1237
gene-OL67_RS01940	3423	3155.68	6268	86.2304
gene-OL67_RS01945	471	203.98	32	6.81061
gene-OL67_RS01950	336	78.8074	150	82.6319
gene-OL67_RS01955	2958	2690.68	704	11.3589
gene-OL67_RS01960	849	581.676	216	16.1212
gene-OL67_RS01965	1233	965.676	458	20.5901
gene-OL67_RS01970	1092	824.676	231	12.1605
gene-OL67_RS01975	1350	1082.68	351	14.0745
gene-OL67_RS01980	789	521.676	300	24.9657
gene-OL67_RS01985	1203	935.676	475	22.039
gene-OL67_RS01990	975	707.676	237	14.5391
gene-OL67_RS01995	819	551.676	168	13.2205
gene-OL67_RS02000	687	419.676	389	40.2401
gene-OL67_RS02005	429	162.57	1328	354.635
gene-OL67_RS02010	1095	827.676	330	17.3092
gene-OL67_RS02015	792	524.676	1632	135.037
gene-OL67_RS02020	1230	962.676	2575	116.124
gene-OL67_RS02025	510	242.797	1236	221.004
gene-OL67_RS02030	417	150.955	872	250.78
gene-OL67_RS02035	909	641.676	80	5.4125
gene-OL67_RS02040	798	530.676	147	12.0257
gene-OL67_RS02045	870	602.676	160	11.5255
gene-OL67_RS02050	1326	1058.68	839	34.4051
gene-OL67_RS02055	561	293.746	623	92.0747
gene-OL67_RS02060	303	56.3441	155	119.428
gene-OL67_RS02065	1008	740.676	2103	123.264
gene-OL67_RS02070	531	263.764	265	43.6169
gene-OL67_RS02075	900	632.676	2424	166.332
gene-OL67_RS02080	1512	1244.68	789	27.5197
gene-OL67_RS02085	1182	914.676	3116	147.895
gene-OL67_RS02090	720	452.676	156	14.961
gene-OL67_RS02095	765	497.676	494	43.0927
gene-OL67_RS02100	1350	1082.68	1268	50.8446
gene-OL67_RS02105	606	338.715	272	34.8625
gene-OL67_RS02110	1680	1412.68	40547	1246.06
gene-OL67_RS02115	285	46.255	921	864.42
gene-OL67_RS02120	351	90.8388	502	239.914
gene-OL67_RS02125	654	386.689	479	53.7771
gene-OL67_RS02130	1254	986.676	2891	127.203
gene-OL67_RS02135	384	119.794	135	48.9241
gene-OL67_RS02140	1164	896.676	204	9.87685
gene-OL67_RS02145	747	479.676	752	68.0602
gene-OL67_RS02150	630	362.715	12159	1455.31
gene-OL67_RS02155	1167	899.676	873	42.1262
gene-OL67_RS02160	792	524.676	1911	158.122
gene-OL67_RS02165	513	245.797	739	130.525
gene-OL67_RS02170	1098	830.676	2421	126.528
gene-OL67_RS02175	921	653.676	1802	119.678
rna-OL67_RS02180	90	27.625	3	4.71458
gene-OL67_RS02185	1182	914.676	852	40.4386
gene-OL67_RS02190	840	572.676	467	35.4023
gene-OL67_RS02195	210	24.5081	91	161.197
gene-OL67_RS02200	348	88.3258	17	8.35574
gene-OL67_RS02205	486	218.889	11	2.18169
gene-OL67_RS02210	699	431.676	114	11.4649
gene-OL67_RS02215	1098	830.676	403	21.0619
gene-OL67_RS02220	435	168.454	53	13.659
gene-OL67_RS02225	945	677.676	412	26.3936
gene-OL67_RS02230	663	395.676	375	41.1448
gene-OL67_RS02235	960	692.676	1109	69.5065
gene-OL67_RS02240	945	677.676	328	21.0124
gene-OL67_RS02245	1431	1163.68	360	13.4306
gene-OL67_RS02250	1251	983.676	434	19.1541
gene-OL67_RS02255	2283	2015.68	718	15.4642
gene-OL67_RS02260	1152	884.676	499	24.4873
gene-OL67_RS02265	396	131.011	494	163.698
gene-OL67_RS02270	279	43.302	8	8.02059
gene-OL67_RS02275	798	530.676	31	2.53604
gene-OL67_RS02280	864	596.676	23	1.67345
gene-OL67_RS02285	1116	848.676	33	1.68809
gene-OL67_RS02290	1077	809.676	24	1.28684
gene-OL67_RS02295	1734	1466.68	157	4.64718
gene-OL67_RS02300	1131	863.676	446	22.4186
gene-OL67_RS02305	909	641.676	298	20.1616
gene-OL67_RS02310	726	458.676	249	23.5677
gene-OL67_RS02315	1074	806.676	751	40.417
gene-OL67_RS02320	1287	1019.68	480	20.4363
gene-OL67_RS02325	1365	1097.68	218	8.62196
gene-OL67_RS02330	1218	950.676	233	10.6401
gene-OL67_RS02335	843	575.676	45	3.39358
gene-OL67_RS02340	2571	2303.68	275	5.18245
gene-OL67_RS02345	903	635.676	163	11.1321
gene-OL67_RS02350	714	446.676	91	8.84448
gene-OL67_RS02355	4647	4379.68	1237	12.2617
gene-OL67_RS02360	1071	803.676	172	9.29119
gene-OL67_RS02365	6486	6218.68	1623	11.3304
gene-OL67_RS02370	1464	1196.68	341	12.3709
gene-OL67_RS02375	753	485.676	229	20.4697
gene-OL67_RS02380	984	716.676	222	13.4479
gene-OL67_RS02385	1110	842.676	369	19.0103
gene-OL67_RS02390	951	683.676	607	38.5445
gene-OL67_RS02395	3666	3398.68	1660	21.2042
gene-OL67_RS02400	1920	1652.68	1055	27.7133
gene-OL67_RS02405	1233	965.676	67	3.01208
gene-OL67_RS02410	975	707.676	208	12.7601
gene-OL67_RS02415	372	108.806	325	129.675
gene-OL67_RS02420	1416	1148.68	241	9.10842
gene-OL67_RS02425	486	218.889	62	12.2968
gene-OL67_RS02430	1428	1160.68	169	6.3212
gene-OL67_RS02435	1062	794.676	596	32.5597
gene-OL67_RS02440	513	245.797	308	54.4
gene-OL67_RS02445	831	563.676	64	4.92917
gene-OL67_RS02450	771	503.676	95	8.18834
gene-OL67_RS02455	1452	1184.68	135	4.94718
gene-OL67_RS02460	363	100.838	1804	776.669
gene-OL67_RS02465	2850	2582.68	2600	43.7046
gene-OL67_RS02470	1239	971.676	496	22.1607
gene-OL67_RS02475	699	431.676	518	52.0949
gene-OL67_RS02480	354	93.3157	89	41.4056
gene-OL67_RS02485	798	530.676	311	25.4422
gene-OL67_RS02490	465	198	381	83.5378
gene-OL67_RS02495	777	509.676	349	29.7273
gene-OL67_RS02500	1416	1148.68	722	27.2875
gene-OL67_RS02505	540	272.746	288	45.8415
gene-OL67_RS02510	1056	788.676	533	29.3395
gene-OL67_RS02515	411	145.262	124	37.0591
gene-OL67_RS02520	1308	1040.68	163	6.7998
gene-OL67_RS02525	489	221.889	78	15.261
gene-OL67_RS02530	3051	2783.68	4629	72.1925
gene-OL67_RS02535	348	88.3258	67	32.9315
gene-OL67_RS02540	459	192.052	63	14.2412
gene-OL67_RS02545	696	428.676	567	57.4219
gene-OL67_RS02550	342	83.5628	247	128.324
gene-OL67_RS02555	936	668.676	200	12.9849
gene-OL67_RS02560	708	440.676	612	60.2914
gene-OL67_RS02565	654	386.689	4552	511.051
gene-OL67_RS02570	2196	1928.68	288	6.48272
gene-OL67_RS02575	1065	797.676	34	1.85044
gene-OL67_RS02580	1236	968.676	371	16.6272
gene-OL67_RS02585	873	605.676	730	52.3246
gene-OL67_RS02590	345	85.9016	2912	1471.68
gene-OL67_RS02595	219	25.7478	725	1222.42
gene-OL67_RS02600	498	230.836	299	56.2331
gene-OL67_RS02605	690	422.676	434	44.5765
gene-OL67_RS02610	1032	764.676	478	27.1378
gene-OL67_RS02615	669	401.676	456	49.2848
gene-OL67_RS02620	387	122.581	102	36.1244
gene-OL67_RS02625	696	428.676	445	45.0666
gene-OL67_RS02630	489	221.889	500	97.8271
gene-OL67_RS02635	1170	902.676	636	30.5879
gene-OL67_RS02640	1341	1073.68	1155	46.7017
gene-OL67_RS02645	510	242.797	318	56.8602
gene-OL67_RS02650	843	575.676	723	54.5235
gene-OL67_RS02655	1161	893.676	241	11.7074
gene-OL67_RS02660	1914	1646.68	19745	520.562
gene-OL67_RS02665	579	311.726	570	79.3828
gene-OL67_RS02670	1677	1409.68	2322	71.51
gene-OL67_RS02675	306	58.1472	113	84.3671
gene-OL67_RS02680	903	635.676	559	38.1768
gene-OL67_RS02685	414	148.07	86	25.2148
gene-OL67_RS02690	675	407.676	92	9.79707
gene-OL67_RS02695	2436	2168.68	1115	22.3205
gene-OL67_RS02700	1308	1040.68	544	22.6938
gene-OL67_RS02705	507	239.797	181	32.7687
gene-OL67_RS02710	849	581.676	844	62.9919
gene-OL67_RS02715	603	335.715	184	23.7942
gene-OL67_RS02720	981	713.676	642	39.0533
